"start","end","text"
"2369030","2377430"," column. Okay. And then the right most column or the right most item in each line is the value."
"2377430","2381950"," Okay. Which in this case, because we're performing a count, we created a count,"
"2382390","2387730"," it's the count. It's how many times each of these items appears in the dataset. Okay. So,"
"2388230","2395350"," we heard Manhattan was something like 21,000 something something. Brooklyn was 20,000 something"
"2395350","2403710"," something. So, a little bit less. Let's listen to one more. So, Queens, there's a bit of a drop,"
"2403710","2415130"," 5,660 something. Bronx is another drop. Okay. So, you're hearing the values. It's pretty"
"2415130","2424790"," intuitive. It tells us how many items in our dataset. 20,000 some odd are Manhattan. 20,000"
"2424790","2434710"," some odd are Brooklyn. About 5,000 are the Queens and about something like 1,000 are Bronx. And a"
"2434710","2439290"," very small number presumably are Staten Island. I guess we could look into that. ""Staten Island"
"2439290","2446690"," 373.""Only 373. Very few Airbnbs on Staten Island. So, if you want to run an Airbnb,"
"2446690","2455150"," don't open it on Staten Island. Maybe open it on Manhattan. I'm not in that business."
"2455730","2460610"," Don't take my advice. And then at the end, it'll say the D type. Remember, series always tells"
"2460610","2469670"," you the D type. ""Name colon neighborhood line group.dtype colon int."" D type int. So, it's"
"2469670","2475070"," integers. The items in this are integers. Okay. They're counts. Now, okay. Let's talk about this"
"2475070","2482350"," a little bit. First of all, this is already very useful. You pretty much if you've ever been"
"2482350","2488970"," familiar with a bar chart, some of us are, you know, you have partial vision. Some of us used"
"2488970","2494550"," to be sighted or more sighted. Maybe you're familiar with visualizations. You know what a"
"2494550","2503050"," bar chart looks like. I'll just quickly describe it. A bar chart basically it represents data with"
"2503050","2508650"," how long different lines are. Okay. So, if a line is longer, it has more items in it. Okay. "
"2510990","2516170"," Basically, what we have here is basically it's a bar chart. Okay. It tells us how many items there"
"2516170","2522990"," are. And it's almost it's almost like if we were going to take a bar chart created by a sighted"
"2522990","2529270"," data scientist and represent it in some format that is accessible to the visually impaired,"
"2529270","2533810"," we might actually pick a format like this and it actually would be pretty good. You might have"
"2533810","2537010"," your own preferred format, but this one is actually not terrible. Okay. It's like it's"
"2537010","2542470"," pretty it has a label. It has a number. Each each pair is on a line. It's actually pretty usable."
"2542750","2550210"," Okay. So, basically what you have here is a bar chart. Okay. Now, how is it different from"
"2551550","2555490"," what what could a sighted person do a little more advantageously with a bar chart that you"
"2555490","2562210"," couldn't do with this? I would my answer to that is, first of all, not that much. But if I had to"
"2562210","2568730"," say one thing, it would be that the sighted person might get very intuitively to their mind the"
"2568730","2574090"," difference between the different items. Okay. So, instead of hearing the or seeing the very specific"
"2574090","2580630"," numbers, they might be like, oh, okay. They might get an insight like, for example, Brooklyn and"
"2580630","2585010"," Manhattan are really close together. There's a pretty big drop off between those two and Queens"
"2585010","2590330"," and then another big drop off between Queens and the Bronx. Okay. Now, to be honest, you can get"
"2590330","2596930"," that from these numbers pretty easily. Okay. But let's say let's make it even more like a bar chart"
"2597490","2604190"," and actually and also very similar to a pie chart because a pie chart represents data by"
"2604850","2610610"," it draws a circle. So, if you make a circle with your hand and then different slices on the circle"
"2610610","2619370"," represent their proportion of each item in the data set. Okay. So, we have about 20 percent of"
"2619370","2625970"," the items are Brooklyn. So, 20,000 divided by some 40 something thousand would be something"
"2625970","2631450"," like 40 something percent. Okay. Just to do some back of the napkin. So, we would take out a slice"
"2631450","2636630"," of the pie that would be 40 something percent. That is basically how a pie chart works. Data"
"2636630","2640630"," scientists actually hate pie charts and they look down on people who use pie charts, but in my"
"2640630","2649370"," experience people like many bosses and stuff that I've had like pie charts. So, but, you know, mostly"
"2649370","2652930"," things that you could do with a pie chart you could do with a bar chart and probably better. "
"2653810","2657490"," But so, basically what we're doing here is we're thinking of ways to replace both pie and bar"
"2657490","2662090"," charts. Okay. But what we're going to do now is even more like a pie chart and it also will give"
"2662090","2667590"," you a little more of that intuition of the differences in the sizes. Okay. So, let's use"
"2667590","2672650"," the second technique here. So, you already basically have replaced bar charts, I think. "
"2673070","2678230"," And bar charts are one of the easiest to replace non-visually in my opinion. But let's make it"
"2678230","2684450"," even better. Let's make our representation or non-visual representation even more like intuitive"
"2684450","2690730"," to us. Okay. Or even more useful. So, let's do this. First, let's save our counts to a variable."
"2690730","2697350"," Okay. And I'm going to tell you how to do that with some hot keys. Okay. If that's okay. So,"
"2697470","2703110"," if you prefer to type it all out, that's fine. We'll go over that as well. But let's press the"
"2703110","2712690"," up button. That loads in the last line we ran. So, that will be the one that where we get our"
"2712690","2719230"," counts. Okay. Now, press control A. And you won't hear anything. Just press control A to go to the"
"2719230","2728370"," beginning of the line. And then type let's just call it neighborhood counts. Okay. And you can"
"2728370","2732530"," spell neighbourhood any way you want. I'm going to spell it the British way, I guess, because that's"
"2732530","2748210"," closer to the answer. ""neighbourhood_counts = "" And then I'm going to do a space and equals and a space."
"2750970","2758130"," So, what I'm doing is I'm saving the last line to a variable. Now, you could also do a really"
"2758130","2761870"," quick way to do this is another cool way to do this is you could type neighborhood underscore"
"2761870","2767710"," counts equals underscore. Because underscore actually represents the last line you put in,"
"2767810","2773350"," which is pretty cool. And that's one of the contributions Nick Hilvora made when he edited"
"2773350","2779630"," the first in this workshop series is he added a description of that underscore that Python lets"
"2779630","2783390"," you do, which is a pretty cool trick. So, you could do that. Or you could do what I did, which"
"2783390","2787590"," is to press up, move to the beginning of the line with control A, and then type it in. Okay."
"2788070","2792350"," Because who wants to type everything over and over again? Certainly not programmers. Programmers"
"2792350","2798890"," are lazy. In left bracket ten right bracket colon. Okay. So, basically, what we did there is"
"2798890","2803410"," we saved our previous counts to a variable. So, we did neighborhood underscore counts equals"
"2805050","2811910"," df.neighborhood underscore group.value underscore counts. Okay. And we didn't want to type it all. "
"2818750","2822490"," If someone wants to get on the mic for the question, that's fine. I'm hearing raised hands."
"2822670","2825770"," But maybe actually just type in the chat if you want to raise your hand because it's"
"2825770","2830130"," in maybe accidental hand raising, which is something I very frequently do in meetings. "
"2830990","2834590"," Because I often want to look at the participant list and then I raise my hand by accident."
"2835450","2841150"," Okay. So, we now have neighborhood underscore counts. So, that's our counts that we were just"
"2841150","2848250"," looking at. The five items, each with the label of the borough, you know, Manhattan, Bronx,"
"2848510","2852130"," you know, the neighborhood group, and then the count, the number of times it occurs in the data"
"2852130","2856130"," set. So, that's what we have saved to the variable. What we're going to do now is"
"2856130","2873030"," neighborhood underscore counts. Did it do it? Space. In left bracket. Oh, it filled it all in."
"2873810","2879630"," Neighborhood underscore counts. So, I used the tab to fill it in. You can type it all out yourself"
"2879630","2883950"," too if you prefer. It's neighborhood underscore counts. That's the variable we created. And now,"
"2884230","2888390"," what we're going to do is it's a new technique. We're going to get the proportions of the data."
"2888670","2892510"," Okay. And they're going to be kind of like decimal points, kind of like fractions"
"2893350","2899750"," that are going to represent how much of the data is each item. Okay. So, we're going to do divided"
"2899750","2911410"," by.So, it's neighborhood underscore counts divided by. Len for length. ""L-E-N.Len. Left"
"2911410","2920590"," paren.D-F. Right paren."" Neighborhood underscore counts."
"2921910","2927530"," Then, a space. A forward slash. A space. Remember, forward slashes divide. And then,"
"2928130","2936690"," len. Open paren. D-F. Close paren. And so, basically, the len D-F tells us the total"
"2936690","2940710"," number of items in the data set. So, that's 40 something thousand. That's all the items,"
"2940830","2945550"," all the listings in this data set. And then, so, what this is going to do is going to divide each"
"2945550","2950830"," item in our counts by the total number in the data set. So, Manhattan is 21,000 something."
"2951510","2957730"," It's going to then divide that by 49,000 and something. Okay. And what that will give us"
"2957730","2964310"," is a decimal that will tell us the proportion of the items in the data set that are that. Okay. And"
"2964310","2970530"," remember, we said it would be something like 40 something. .44 or .43. It'll be something like"
"2970530","2975870"," that. Okay. And that will tell us that 44, 43 percent or whatever of the items are Manhattan. "
"2976470","2979190"," But anyway, let's run it and see what it sounds like. Okay."
"2979370","2984210"," ""Out left bracket 10 right bracket colon.Manhattan 0.44."""
"2984590","2989530"," So, you hear that. 0.44. Okay. So, that's about 44 percent of the items in this column are"
"2989530","2996730"," Manhattan. Okay. So, 44 percent of the items of the Airbnb listings in 2019 were in Manhattan."
"2996730","3004690"," ""3011.Brooklyn 0.4111."" Brooklyn 0.41. Now, you can tell even more intuitively,"
"3004830","3008890"," these are very close to each other. So, 44 percent are Manhattan. Three percent less,"
"3009150","3014630"," 41 percent, something like that, are Brooklyn.""67. Queens 0.115."""
"3015650","3021950"," Queens 0.11. That's 11 percent. ""Bronx 0.022."""
"3021950","3029410"," Bronx 0.02. Only 2 percent..313. ""Staten Island 0.00s."""
"3029990","3038270"," Oh, Staten Island is tiny. ""0.00762."" So, less than 1 percent. .7 percent,"
"3039290","3042630"," less than a percent of the items are Staten Island. Sorry, Staten Island."
"3043750","3048270"," Okay. And then, so, that's pretty cool, right? So, we're actually getting proportions. So,"
"3048270","3052010"," now, not only replace the bar chart, we kind of replace the pie chart too, you know,"
"3053490","3056650"," because now the pie chart tells you the proportions of each item,"
"3057890","3063410"," and what this does, this tells you the proportions. Okay. And let's do"
"3066290","3071410"," one more useful thing. Okay. And I would say sometimes you might just want to leave it"
"3071410","3076910"," there at proportions. And this will tell you very, pretty much tell you the same data that"
"3076910","3082890"," someone using a bar or pie chart would. And honestly, it's very usable. It's good. Like,"
"3083010","3088750"," it's pretty straightforward to replace a bar or pie chart non-visually. And even there's actually"
"3088750","3092130"," some slight advantages to this, because sometimes it can be a little hard to read a pie chart if"
"3092130","3096650"," there's a lot of items or so on. It's not a problem. That's another thing about bar and"
"3096650","3100970"," pie charts is that usually sighted people can only put so many items in them, usually"
"3100970","3105930"," a relatively small number, probably not more than like 20, and usually more like 5 or 10. "
"3105930","3110350"," And a pie chart really does very poorly with anything more than, in most cases,"
"3111170","3117010"," 5, 10 items. That's about as many as you can put in a pie chart, because just reasons, you know,"
"3117030","3120310"," it just doesn't look good. It looks bad, and it's hard to read if there's too many items. "
"3120690","3126110"," So, actually, you don't really lose out that much with this, because already sighted people can only"
"3127210","3131290"," intuitively grasp a relatively small number of items in a bar or pie chart. And so, we're"
"3131290","3136010"," actually not at that much of a disadvantage with this type of data. Let's do one more thing,"
"3136110","3141110"," which I think is pretty cool. It might even kind of be in some ways better than a pie chart"
"3141690","3145630"," or bar chart. Well, certainly a pie chart, but maybe in some ways even a little better than a"
"3145630","3153290"," bar chart or show something kind of cool. So, let's do this. We'll do our neighborhood counts."
"3154230","3160530"," ""in left bracket 11 right bracket colon neighborhood line counts."""
"3160770","3164130"," So, neighborhood underscore counts. Remember, that's our number of counts of each item that"
"3164130","3170370"," we created. And then let's do dots. And this one always is hard to remember,"
"3170450","3175930"," but I think I've got a grasp on it.Dot P-C-T."
"3176010","3180510"," That's short for percent. I always want to say it should be P-E-R, but whatever. I didn't get"
"3180510","3185370"," to name these. So, they didn't ask my input when they created all this stuff for some reason. "
"3186630","3189730"," P-C-T underscore. ""P-C-T."
"3190610","3192670"," Line.""Line. Remember, line is underscore."
"3193130","3199150"," ""C-H colon A-N-G-E.""Okay. That was hard to understand. But basically, it's"
"3199790","3206630"," neighborhood underscore counts, our variable, dot P-C-T underscore change. That's for percent change."
"3206630","3209290"," And then do an open parenthesis and a close parenthesis."
"3210010","3213130"," ""Left paren.Right paren."" And then let's listen to this."
"3214430","3218130"," And we will see what we get. I think this one's pretty cool."
"3218690","3224430"," ""Out left bracket 11 right bracket colon. Out left bracket 11 right bracket colon."
"3225610","3228670"," Manhattan N-A-N."" Okay. It said Manhattan N-A-N."
"3228750","3230530"," I'll explain that in a minute. Basically, no data."
"3231550","3238950"," ""Brooklyn minus 0.0718."" Brooklyn minus 0.07 something something."
"3239550","3243730"," Okay. So, that is actually, what that's telling you is, between Manhattan and Brooklyn,"
"3243930","3250630"," it decreased by 0.07 percent. Seven percent. Okay. Remember that these decimals are another"
"3250630","3255870"," way to represent percentages. Okay. That says it decreased by seven percent. So,"
"3255910","3258330"," from Manhattan to Brooklyn decreased by seven percent. Let's hear the next one. "
"3258330","3269370"," ""880. Queens minus 0.7181."" Okay. Queens was minus 0.71. So,"
"3269450","3278010"," Queens is almost a 70 percent drop from the previous. So, this tells you, what this tells"
"3278010","3285430"," you is the percentage change from the previous item. So, it only changed seven percent between"
"3285430","3289950"," Manhattan and Brooklyn. So, those are pretty similar. Then, between Brooklyn and Queens,"
"3290330","3295370"," it dropped 70 percent. So, that's a big drop. So, this is telling you, now you're getting"
"3295370","3300730"," exactly what a sighted person would get from the bar chart, that intuition about the change. Okay."
"3300770","3306210"," And the groupings. Okay. That you can get, oh, that changed a lot. Okay. Let's just hear the"
"3306210","3313110"," rest.""66. Bronx minus 0.807."" Bronx, down 80 percent. Okay.So,"
"3313110","3320030"," an even bigger difference from between Brooklyn and Queens. Okay. And that's something that's hard"
"3320030","3324350"," to get just from the numbers. Okay. And what we're getting is actually even a little more precise,"
"3324510","3327190"," you know, because you're going to get the exact numbers. You get an intuition"
"3328010","3331250"," with the sighted visualization, but you won't get the exact numbers. So, actually,"
"3331370","3338490"," I think this is cool. Let's just hear the Staten Island. ""7448.Staten Island minus 0.658."""
"3338490","3344890"," Staten Island down 65 percent. Okay. So, the biggest drop is between Queens and,"
"3345950","3351190"," between Queens and the Bronx. Okay. But also, another big drop was between Brooklyn and Queens."
"3351370","3356510"," Okay. So, this tells us a very, it's a very intuitive way of telling what you would get in"
"3356510","3362390"," a bar graph, which is how big are the changes. Okay. That's what you would get with a bar graph,"
"3362390","3369450"," difference in lines. So, this is a very, let's say a very adequate or actually pretty good"
"3369450","3375670"," replacement for a bar or pie chart. Okay. Which are, I will say, those are probably"
"3376290","3382110"," the arguably the most used visualizations would be a bar chart. Maybe you could say a line chart."
"3382270","3386750"," That would, I would say it's kind of a toss up between bar and line chart are the most commonly"
"3386750","3390730"," used visualizations. We've kind of already sort of have a pretty adequate replacement"
"3391330","3397150"," for the bar chart. Okay. We are going to move on to the next section. I'm going to do a time check. "
"3397330","3401150"," And then if people maybe have a question. ""2 colon 00 PM."""
"3401570","3406190"," We're exactly at the halfway point, which is exactly what I want to do. Love that. All right."
"3406450","3410850"," Do people have any questions or do the helpers want to kind of kick up any questions that were"
"3410850","3416730"," coming up a lot before we move on to the next section? Okay. We already replaced bar and pie"
"3416730","3420650"," charts. Admittedly, those are kind of the most easy to replace non-visually. Okay. And we're"
"3420650","3425370"," going to kind of get into some harder to replace them, but we already have a win under our belts."
"3425550","3435260"," Okay. It's been remarkably quiet in the chat. So, I think anyone has, I know. So, if anyone has"
"3435260","3440200"," questions. You know, I would love, I'm going to do a long wait. I would love if someone were to"
"3440200","3447740"," ask a question at this time. So, you're doing me a favor. So, if you feel so inclined, just go ahead"
"3447740","3465200"," and turn on your mic and ask a question.Would sorting the data first, the data"
"3465200","3471600"," sets first give you a better indication of their differences? I would say one thing is that the"
"3471600","3476620"," counts are automatically sorted. Okay. Usually from greatest to least. Okay. Now, I will say"
"3476620","3481760"," we will be using sorting more before we're through here and sorting is really useful, but in this"
"3481760","3488140"," case, you kind of get the sorting free with the, with the counts. So, it's not really, I don't"
"3488140","3493420"," think necessary. You can sort the categorical data, but really what you're going to get if you sort it"
"3493420","3499720"," is something like Manhattan, Manhattan, Manhattan, Manhattan, Manhattan, Manhattan, Manhattan, Manhattan, Manhattan, Manhattan."
"3499760","3503320"," It'll sort it into alphabetical order and then you'll just get a lot of repeated values. You'll"
"3503320","3507680"," be like the Bronx, the Bronx, the Bronx, the Bronx, the Bronx. So, I would say sorting the column"
"3507680","3515760"," by itself doesn't really tell you that much. But sorting the counts is very useful"
"3517380","3522320"," and you get that kind of for free. So, usually by default, it gives you from the biggest value to"
"3522320","3526580"," the smallest value. So, they call that descending order. It gives you descending order. Okay. Great"
"3526580","3531780"," question. Great question. Thank you for asking it. Did Sarah, was it Sarah or someone was starting"
"3531780","3539780"," to say something there or? The exact same question. So, nothing further here. Well, thank you. Is that"
"3539780","3548440"," Prima? Thank you. I really appreciate the question. Okay. So, if people have other questions,"
"3548580","3554380"," please place them in the chat. You know, I love those long, awkward pauses when I do remote"
"3554380","3560420"," teaching. So, I really, I live for that. So, I will maybe ask more questions later in the workshop."
"3560420","3568220"," Okay. Okay. So, we started out with counting, which is one of the favorite tools in my toolbox."
"3568480","3573780"," And I also showed you a couple of other cool tricks, which are getting the"
"3576500","3583260"," proportions, those little percentages, and the percent drop or the percent change, which is"
"3583260","3589660"," quite useful. I will say, I'm just going to gesture toward the written tutorial here because we don't"
"3589660","3594520"," have time to cover all of this. But I anticipated a couple of frequently asked questions at this"
"3594520","3600720"," point. And those are, one, say I want to work with sighted colleagues and I want to make an actual"
"3600720","3609340"," visual bar chart or an actual visual pie chart. How do I do that? Okay. Now, why, you know, why,"
"3609700","3616480"," no, I mean, I'm just thinking, no. I mean, we live in a sighted world. Last time I checked. "
"3617860","3622940"," And, you know, we work with sighted colleagues and sometimes it's useful to actually create the"
"3622940","3627880"," visualization. So, I did give instructions for creating a visualization of our counts data"
"3628440","3634140"," in the written tutorial. So, you can check that out. Another thing is, question is, can you get"
"3634140","3639060"," actual percentages? And I give instructions for that too. If you don't want the decimals, there's"
"3639060","3643700"," a way to actually get nice looking percentages. It's a little bit involved, not terribly involved,"
"3643700","3648300"," so we're not going to cover it here. But that information is there in the thing."
"3648380","3650340"," I had another one, FAQ, but let me check."
"3650400","3655500"," Max, Patrick, email, I search, creating bar chart, creating percentages. "
"3656140","3661700"," Oh, you're right. And also, one useful thing is that I won't cover here, but it's in the tutorial"
"3661700","3667840"," and the written tutorial is you can, a way to skip the step where you divide by len data frame,"
"3667840","3673620"," there's actually a way to skip that step and to do, just change the value counts a little,"
"3673760","3679460"," function a little bit. You add normalize equals true into the parentheses. And that will let you"
"3679460","3683440"," skip that divide step and it will give you those percentage, those proportions directly."
"3684320","3687580"," So, check those out in the written tutorial. I'm not going to cover them here,"
"3688560","3692920"," but those are my guesses and things you would want to do with this categorical data at this point. "
"3693560","3695960"," And you can always send me email, so I'll add to that."
"3697760","3704080"," All right. So, I'm going to now show you maybe, in my personal opinion, the next kind of really"
"3704080","3715240"," cool tool in the toolbox, in this data exploration and representation toolbox, which is indexing. "
"3715920","3720720"," Another way I would say this is using binary data."
"3720720","3725720"," Okay. So, what we're going to do here is that we're going to look at our full data set. So,"
"3725720","3731900"," we have a full data set, which of 47,000 rows. Now, let's say we want to answer a question,"
"3732180","3738840"," not about the full data set, but only about a specific portion of the data. So, for example,"
"3739000","3743380"," the example we're going to use is, say we only want to analyze rooms that are really expensive,"
"3743500","3750000"," so over $1,000. Okay. Maybe you're deciding if you want to eat the rich or something like that."
"3750000","3756100"," So, we'll look only at the expensive rooms. So, what we can do, and this is what I'm going to"
"3756100","3763480"," teach you, is you can make a new data set that is a subset of the old data set for which specific"
"3763480","3771020"," thing is true, for which a specific statement that we make is true. For example, you can say,"
"3771120","3779780"," okay, I want to make a subset of the data where the price of each listing is over $1,000. Okay. "
"3779780","3789500"," $1,001 or more. So, we're going to do that now. So, let's clear our screen, clear our minds,"
"3789900","3796500"," control L. So, we've already entered 11 lines of code. We're on line 12 here."
"3797420","3805080"," And now let's do our indexing. And I would say this is probably maybe one of my top most used"
"3805080","3810600"," techniques when I'm doing this, is creating these subsets of the data. Okay. So, this is a pretty"
"3810600","3818640"," cool one, and very flexible. So, let's do, we're going to do this in two steps. First, we create"
"3818640","3827320"," a series that is, it's going to be a series containing binary data. Another way of saying"
"3827320","3834920"," that is it's a Boolean series. Okay. Boolean, say kind of the same as binary. True or false."
"3835400","3840320"," We're going to create a series that only has true or false values. And those are going to"
"3840320","3847680"," correspond to what we ask for. So, we're going to say, create a Boolean series where it'll be true"
"3847680","3854660"," if the price for the row is over $1,000. And false if the price of the row is less than $1,000. "
"3854660","3859500"," So, that's our first step. And we're going to go and save it to a variable write off. Okay. So,"
"3859540","3867740"," we'll do, I'll call it expensive underscore bools for Booleans. Okay."
"3876000","3884040"," I did an underscore there.Expensive underscore bools. That's going"
"3884040","3892740"," to be our variable name for our Boolean series of true false values. Bools equals space. And"
"3892740","3905240"," let's do df.price. And this is where we specify what we want. So, I'm going to say greater than"
"3911900","3921740"," $1,000. I did three zeros there. Zero, zero, zero. So, what we put in is expensive underscore"
"3921740","3932720"," bools equals, for assigning the variable, df.price greater than sign $1,000. You can leave off the"
"3932720","3938700"," spaces if you're not feeling it. I put the spaces in because that's what they tell you to do in"
"3939600","3943840"," programmer school, which I never went to. Okay. So, I'm going to press enter."
"3946600","3952800"," ""In left bracket, 13 right bracket colon."" Okay.So, remember when you assign variables,"
"3952920","3957880"," you don't get any output. You just hear the input line again. Remember, the way of thinking about"
"3957880","3963060"," that is that the data that we would normally hear with the screen reader or see, perceive,"
"3963780","3971380"," depending on how you're using it, goes into the variable. It doesn't come out into our"
"3972360","3979620"," command line environment. That's one way to think about it. So, let's check out that series. "
"3981140","3990640"," So, let's do what did I call it? Expensive underscore bools. Expensive underscore bools"
"3990640","3998040"," dots head. And I just use head a lot because I don't want to hear too much output. Okay. Remember,"
"3998160","4002760"," head will get you the first five items. So, head is very useful to just get a little bit of the"
"4002760","4006640"," data so you can kind of get a sense of it.""Out left bracket, 13 right bracket colon."
"4007860","4017140"," Zero false. One false.Two false. Three false. Four false.""So, that was pretty boring because"
"4017140","4029620"," they're all false. But most of the listings are not over $1,000. Right? I mean, you know,"
"4030940","4038100"," thank the universe, you know, because, like, you know, I can't afford $1,000 a year. But we could"
"4038100","4045160"," do DF. So, now we have our Booleans. But now how do we tell if there's actually any trues in it?"
"4045160","4051600"," So, the two things you can do with the Boolean series by itself that I recommend are here's a"
"4051600","4055720"," little trick that I really like. Okay. I haven't really seen this anywhere. I don't know where I"
"4055720","4061860"," picked this up. Maybe from a colleague or something. But you could do price or expensive underscore"
"4061860","4077520"," bools. Expensive underscore bools dot mean. So, get the mean. Get the mean of the Boolean series."
"4077840","4081480"," And what this will do is it will tell you the percentage there's percent that are true. "
"4088020","4094180"," So, 0.004. About half a percent of them are over $1,000. That's still a good number."
"4095880","4104680"," Okay. So, we did expensive underscore bools dot mean. And that told us the percentage"
"4104680","4113939"," in a decimal of the items that are true. Okay. That's a cool trick. So, we do know there are"
"4113939","4119040"," some in there. And now let's find out exactly how many. So, we can also use remember we said"
"4119040","4124340"," we used our value we had our method value counts. You can also count the true and false values. So,"
"4124380","4131479"," let's do ""EXP line bools.""So, expensive underscore bools dot remember using the tab."
"4131479","4138040"," That's why it's saying it that way. Dot. Expensive underscore bools dot"
"4139939","4153060"," value underscore counts. ""V-A-L-U-E. Value.Line. C-O-U-N-T-S. S. Left paren.Right paren."""
"4153520","4159120"," Okay. So, we're using the value counts method on our Boolean series to count the values. "
"4159120","4168240"," ""Out left bracket 15 right bracket colon. False 48,656."" That's 48,000 something.That's a lot."
"4168359","4176460"," That's not all of them. ""True 239.""So, we have 239 values in here that are true. That means"
"4176460","4186080"," there's 239 rows in this data set where the price of the room is greater than $1,000. Okay. Now,"
"4186080","4192420"," let's do the real useful thing, which is we're going to create a new data frame. We're going"
"4192420","4197480"," to call it expensive underscore df. Expensive data frame. It's a new data frame. We can't just"
"4197480","4203160"," keep using df1, df2, df3. Don't do that. Don't do that to yourself. Once you go beyond using one"
"4203160","4207780"," data frame, you want to give it a name that's kind of somewhat useful. We'll call it expensive"
"4207780","4215280"," underscore df. Then, what we'll do, what we'll put in it is only the items where the room is,"
"4215500","4223140"," where only the rows where the price is over $1,000. Okay. So, we do expensive."
"4228240","4239300"," Expensive underscore df space equals space."
"4239300","4247280"," Let's do df, our original data frame. Now, we open square bracket."
"4247280","4255180"," ""Df left bracket."" Now, we pass in, we give it our bool, boolean series."
"4258740","4271440"," ""Expensive line bools. Right bracket.""So, we did expensive underscore df equals df open square"
"4271440","4280740"," bracket. Expensive underscore bools, our boolean series variable. Right square bracket. You can"
"4280740","4287300"," kind of think of this as a fancy, remember we used slicing syntax on our lists in the first"
"4287300","4294580"," tutorial to pull out specific items from a list. It's very similar to that syntax, but we're"
"4294580","4302420"," using our boolean series to tell pandas which rows to pull out. We'll go over that again. "
"4302680","4310300"," I'm going to press enter. We saved a variable so we didn't get anything as output. Let's take a"
"4310300","4323140"," look at that variable. Let's do length on this variable. Expensive"
"4324100","4334420"," line. Df.So, I'm putting expensive underscore df inside len."
"4339720","4347940"," 239 items. We have a new data frame and it's 239 items. You can look at it manually, but now what"
"4347940","4355240"," we have in here is all the items are expensive. Every item in this new data set had a room that"
"4355240","4361680"," was over a thousand dollars. So, we can do things like, what would be the mean of the prices"
"4362120","4367380"," of these rooms? It would probably be more, but let's just try it out. So, we could do..."
"4368120","4382160"," I did too much.So, I did expensive underscore df dot price dot mean."
"4386160","4393720"," So, it's expensive underscore df dot price dot mean, open parenthesis,"
"4393720","4402980"," close parenthesis. So, if you only take the items that are over a thousand dollars,"
"4403100","4409480"," then the mean is really large. It's like $2,500, which doesn't tell us that much."
"4410420","4416640"," But you could do other things. Maybe I want to know what neighbourhoods are the most expensive."
"4416640","4423080"," So, we could do expensive underscore df dot neighborhood."
"4429020","4436360"," So, I did expensive underscore df, I filled it in, dot neighbourhood."
"4439460","4445420"," You did the math to fill things in. So, it's expensive underscore df dot neighborhood."
"4447160","4451340"," And then now let's do value counts, just to count them up. Because we don't want to go through all"
"4451340","4467020"," that data. We just want to count it up. So, it's expensive underscore df dot"
"4470400","4472940"," neighborhood. That tells us which neighborhood that each item is in. "
"4472940","4478360"," Dot value underscore counts, open parenthesis, close parenthesis. So, what essentially this is"
"4478360","4485540"," telling us is it's going to tell us which neighborhoods have Airbnbs that are listings"
"4485540","4489420"," that are over a thousand dollars. Okay? ""File quote lesson Python."""
"4492160","4502360"," Expensive df dot neighborhood. Dot price. Oh, no. Dot value counts."
"4504460","4512200"," ""Right. Riverdale one.East Flatbush one. Sheep's Head Bay one. Flushing one."
"4512480","4515500"," So, this is kind of boring. Fort Green one. So, we actually want to sort this. "
"4515500","4520620"," Cypress Hills one."" Oh, you know what it's doing. It's printing.It's because"
"4522220","4527880"," I'm so zoomed in that it prints out stuff later. So, we actually want to use head as well. So,"
"4527920","4532620"," I'm going to press up, colon, and do dot head. So, actually we're chaining together a lot of"
"4532620","4537760"," things. And we'll go over it one more time. Dot h e a d. Let's hear the output and I'll"
"4537760","4543220"," go over it one more time.""Head. Right paren."" So, this prints the first five items.We're"
"4543220","4548300"," hearing items from the middle, which is not that good. ""Colon. Value line counts left paren."
"4548820","4555840"," Right paren. Dot head left paren. Right paren. Out left bracket 21 right bracket colon."
"4557020","4564580"," Upper west side 23."" Upper west side 23.So, there are 23 items or there are 23 listings"
"4564580","4568520"," that are more expensive than a thousand dollars in the upper west side. That's a pretty seems"
"4568520","4574960"," like a pretty pricey neighborhood. ""Midtown 19.Midtown 19. West village 14."" West village 14."
"4575660","4581020"," Okay. Okay. So, those are very expensive neighborhoods. Any other ones?"
"4582000","4587800"," ""Upper east side 13. Chelsea 13."" Those all sound like very expensive neighborhoods in New York."
"4587900","4594840"," Okay. So, what we did there was we have our new data frame that we created that has rooms that"
"4594840","4602960"," are only over the $1,000 price point, but it has all the other data in it, right? So, it's like a"
"4602960","4608040"," new data frame, but the only rows in it are items that are over the prices over a certain amount,"
"4608300","4612900"," but it still has all the other data in it. So, we can pull out the names. We can pull out other"
"4612900","4618340"," items. We can pull out the neighborhood. We can pull out the neighborhood group from this new data"
"4618340","4624360"," frame. So, we just then do what we did before, which is pull out some categorical data. So,"
"4624360","4630580"," we pull out the neighborhood, then we count it, value counts, and then I did head because we had,"
"4631220","4635020"," you know, it was printing out too many things. Okay. So, we just pulled out the first five items,"
"4635480","4642900"," and it told us the five most expensive neighborhoods. Okay. So, that was expensive underscore df dot"
"4644800","4651560"," neighborhood dot value counts, count the data, dot head. Okay. And that tells us the five"
"4652500","4659760"," neighborhoods that have the most rooms over $1,000 in the data. You can see this is a very"
"4659760","4664940"," flexible method. Anything you can think about that you could pose as a question about something"
