"start","end","text"
"2397080","2400880"," set and ready to go so what I've just done is brought the NumPy and pandas"
"2400880","2407940"," packages into this coding session all right and next what we're going to do is"
"2407940","2413180"," we're going to use something called the linspace function the linspace function"
"2413180","2419440"," is a built-in function in NumPy that will basically give us an evenly spaced"
"2419440","2424920"," array of numbers starting at a specified start number and ending at a specified"
"2424920","2430240"," stop number I think this will be easiest to conceptualize if we actually do an"
"2430240","2439120"," example so let's start by doing NumPy so ""N-U-M-P-Y"" so from NumPy so NumPy dot"
"2439120","2450940"," dot NumPy dot linspace that's L-I-N-S-P-A-C-E so basically from the"
"2450940","2458100"," NumPy package pull the linspace function open parenthesis I'm gonna do"
"2458100","2469520"," 0 comma 5 comma 5 close parenthesis. That's NumPy dot linspace"
"2469520","2477520"," open parenthesis 0 comma 5 comma 5 that first 0 that's our start value for the"
"2477520","2484160"," array the second number the 5 is the stop value for our array and then that"
"2484160","2489940"," third number 5 is the number of values I want so basically what I'm saying is"
"2489940","2496280"," linspace give me an array of numbers from 0 to 5 evenly spaced and I want"
"2496280","2500660"," 5 of them and when I hit enter it's going to return to me an array of those"
"2500660","2512860"," numbers ""out 3 array 0 1.25 2.5 3.75 5"" yep there we go"
"2512860","2519360"," and it has spit out an array that goes from 0 to 5 5 numbers evenly spaced"
"2519360","2524360"," let's try this again we can change the parameters let's try NumPy dot linspace"
"2524360","2534700"," ""N-U-M-P-Y"" dot linspace dot ""L-I-N-S-P-A-C-E"" ""open parenthesis ""left paren"" I'm gonna go"
"2534700","2543300"," 0 comma 10 comma 5 what is this saying it's saying our"
"2543300","2551100"," start our start value is 0 our stop value is 10 and I want 5 numbers so NumPy"
"2551100","2557920"," dot linspace open parenthesis 0 comma 10 comma 5 close parenthesis give me 5"
"2557920","2569760"," numbers evenly spaced from 0 to 10 ""out 4 array 0 2.5 5 7.5 10"" and now you can"
"2569760","2574840"," hear we get an array of numbers going all the way up to 10 this time now this"
"2574840","2579400"," is almost what I said I wanted I wanted an array of numbers from 0 to 10 but I"
"2579400","2584900"," wanted a hundred of them so this time we're just going to increase that third"
"2584900","2590380"," value from 5 to a hundred so instead give me a hundred numbers evenly spaced"
"2590380","2594580"," from 0 to 10 and also I don't want the computer to just spit it out at us I"
"2594580","2598500"," actually want to save it so just as Patrick taught us to save variables this"
"2598500","2603320"," time instead of just doing NumPy dot linspace I'm going to do X equals NumPy"
"2603320","2608240"," dot linspace because I'm gonna say hey make this array of numbers from 0 to 10"
"2608240","2624280"," 100 of them and call it X. ""X space equals space n u m p y dot l i n s p a c e left"
"2624280","2633920"," paren 0 comma 0 comma 1 0 0 right paren"" X equals NumPy dot linspace open"
"2633920","2640440"," parenthesis 0 comma 10 comma 100 close parenthesis in 6 and there's no output"
"2640440","2646760"," this time because we've just saved X but if we type X and hit enter X ""X equals"
"2646760","2651420"," NumPy dot"" it wants to suggest that I repeat that same line from before I"
"2651420","2655280"," don't want to repeat the same line I just want to hit X and hit enter ""out 6"
"2655280","2666960"," array 0 0.1 0 1 0 1 0 1 0.2 0 2 0 2 0 2 0.3 0"" all right I'm not gonna let it go"
"2666960","2670440"," through the whole thing but as you can hear it's spitting out a rather long"
"2670440","2675500"," array of numbers that are relatively close together and it'll keep going all"
"2675500","2678520"," the way up to 10 a hundred of them we don't want to listen to all of that or"
"2678520","2682020"," at least I don't you're welcome to listen in your own time if you really"
"2682020","2685340"," want to hear all hundred of those numbers but now we have checked that"
"2685340","2690920"," indeed it's saved as X we have an array of numbers evenly spaced from 0 to 10"
"2690920","2696080"," and a hundred of them so rather small spaces now I'm going to do something I'm"
"2696080","2703420"," going to make one of these equations as an example so that you can see how"
"2703420","2709160"," roughly I've made these sort of simple shapes we have going and then we'll load"
"2709160","2714200"," the CSV so that we just have all of the data so what I'm going to do right now"
"2714200","2720100"," is I'm going to make something called a sine function a sine of X so what I mean"
"2720100","2724220"," by this is a sine function is a trig function a trigonometric function"
"2724220","2731300"," basically it's a wave so as X increases Y responds to X by moving up and down in"
"2731300","2737040"," an even wave pattern it just goes up and down at regular intervals as X goes up"
"2737040","2741800"," so essentially what we are doing right now is we are making a wave shape and I"
"2741800","2747680"," just want to call this Y because this is how we often do this in math classes so"
"2747680","2752320"," I'm going to actually I'm going to call it Y underscore sine to specify that we"
"2752320","2757480"," are making a like a sine function it's always good to like name your variables"
"2757480","2761260"," in such a way that you know what they mean because here why if I just call Y"
"2761260","2765660"," it could be like any function if I call Y underscore sine we know it's a sine"
"2765660","2774660"," like a sine wave so we are making a wave right now one Y any line so Y"
"2774660","2781180"," underscore S I N E that's how we spell sine for for you know in math it's not"
"2781180","2789780"," like a sign like a street sign yes. so y_sine"
"2789780","2795660"," ""space equals space"" um and fortunately NumPy so sine is like"
"2795660","2799600"," non easy math thing to do like a multiplication it's something you"
"2799600","2804080"," generally want a calculator for fortunately NumPy has a built-in sine"
"2804080","2808740"," function so all we have to do is do NumPy dot it's actually sin so it's not"
"2808740","2815420"," a full sign it's NumPy dot s i n and that's NumPy's sine function and you"
"2815420","2823880"," ... that was a typo it should be NumPy"
"2823880","2831700"," dot sign not NumPy parenthesis dot s i n left for n right now we want that left"
"2831700","2839520"," for n so Y underscore s i n e equals NumPy dot s i n open parenthesis 2 times"
"2839520","2847920"," X that's going to be ""2 star X right paren"" so we are saying that"
"2847920","2854620"," Y sine is equal to the sine of 2 times X again this is a really powerful thing"
"2854620","2858960"," about NumPy arrays that you can do math with them like this you can multiply them"
"2858960","2862880"," you can take the sine of them all sorts of things like this and we can hit enter"
"2862880","2871600"," and if we print out Y sine now so if I just type Y underscore sine ""Y line s i n"
"2871600","2892540"," e and hit enter out a array 0 0.20064886 0.39313661 0.56963411 0.72296256 0.84688556"
"2892540","2908760"," 0.93636273 0.98775469 0.99897117 0.969555"" sorry to play so many of those numbers for"
"2908760","2913400"," you but I wanted you to hear that it goes up and then back down if I let it play even"
"2913400","2918180"," longer we would have heard it go all the way down below zero and then back up again"
"2918820","2922460"," which I encourage you to do because it'll give you an intuition for what's going on"
"2922460","2926420"," with this function but essentially what I want you to understand is that a sine of X"
"2926420","2931280"," is a wave so it's going to go up and then down and then up again and then down again"
"2932000","2939560"," all right cool let's make maybe one more really quite simple equation here I in fact it's"
"2939560","2943700"," going to be the simplest equation it's going to be a linear equation we're going to make"
"2943700","2951880"," Y equals X which basically means that for every step X makes to get larger Y gets larger"
"2951880","2959480"," by the same amount and I'm going to call this Y underscore linear Y Y line linear Y underscore"
"2959480","2970120"," L I N E A R ""L I N E A R space equals space"" and it's just Y equals X so Y underscore linear"
"2970120","2977040"," equals X and that's basically saying it's like a straight line just slanted upwards"
"2977040","2983940"," every step X gets bigger Y gets bigger by the same amount in 10 and if we output Y underscore"
"2983940","3001060"," linear ""1 L I N E A R out 10 array 0 0.1010101 0.2020202 0.3030"" all right I'm going to stop"
"3001060","3005700"," it there but maybe you remember from when we printed out X that this is exactly the same"
"3005700","3012980"," so basically we've just gone and we've made a an array that makes the exact same that"
"3012980","3018560"," is exactly the same as X so every step X gets bigger Y stays the same amount so it gets"
"3018560","3023000"," bigger by the same amount it is a straight line now again if you go to the curriculum"
"3023000","3028060"," it goes through in absolute detail how to make every single one of the equations that"
"3028060","3032740"," we're going to load into the CSV and so if you're mathematically minded or you just want"
"3032740","3037460"," to learn more about how to do math in Python I definitely encourage you to check that out"
"3037460","3043800"," it covers quadratic equations all sorts of things like that but we're not going to get"
"3043800","3047940"," into all of that right now just because I know it's a little bit tedious and everything's"
"3047940","3053100"," already loaded into a CSV so if you're more on the data analysis side of things you don't"
"3053100","3062720"," want to do all the math then we don't have to get into all of that maybe yeah so I encourage"
"3062720","3067060"," you to check out the curriculum either at this moment to see the rest of the math happen"
"3068140","3073780"," or to load the CSV which I'm about to do I actually with the benefit of hindsight I would"
"3073780","3077040"," love to show you guys how to do a quadratic equation as well just because I want to show"
"3077040","3081540"," you guys how to do an exponent maybe this is the math person in me showing so I'm just"
"3081540","3086980"," going to show you how to do a quadratic really quickly now this isn't actually the exact"
"3086980","3095260"," quadratic that I have in the CSV I've sort of shifted and compressed that a little bit"
"3095260","3100340"," just to make it a nicer shape to listen to and again the curriculum goes into painstaking"
"3100340","3106320"," detail about how exactly that goes but I just want to show you how to do an exponent so"
"3106320","3112360"," a parabola is the shape of a quadratic equation it's basically a curve that goes up up up"
"3112360","3119140"," really steep as you get to the turning point it sort of starts to level out it turns around"
"3119140","3123960"," and then gets steeper and steeper as it goes back down or up again depending on whether"
"3123960","3129740"," or not you flipped it so it's almost like a wave but it's not like the sign because the"
"3129740","3136760"," sign goes up and down repeatedly the parabola is just a curve that turns over once and it's"
"3136760","3142780"," steepest at the sides and flattest at the top and it's the simplest form of a quadratic"
"3143400","3149820"," is y equals x squared I'm going to save this as an equation that or as a variable that I'm"
"3149820","3155540"," going to call y underscore parabola because that is the shape of a quadratic so it's going to be"
"3155540","3171480"," y underscore ""y underscore p a r a b o l a"""
"3171480","3179700"," parabola space equals space x squared and the the main reason that I am taking the time"
"3179700","3186080"," to do this right now even though it's all in that csv is that I want you guys to know how to do"
"3186080","3192800"," exponents in I want to recap how to do exponents in Python just in case because I think it's good"
"3192800","3199700"," to know so I always when I started doing Python expected an exponent to be a caret it is not it"
"3199700","3211020"," is two asterisks so x squared is x asterisk asterisk square two ""x star star two"" so y parabola"
"3211020","3219040"," equals x asterisk asterisk two in 12 and if we print out y parabola just by typing it and hitting"
"3219040","3235860"," enter ""y line p a r a b o l a out 12 array 0.000000000 e plus 00 1.02030405 times"" we"
"3235860","3240360"," had some crazy numbers I don't I don't find that easy to interpret I don't know about you I think"
"3240360","3245640"," they're all in a scientific notation that's what that e means that it's put it you know in the form"
"3245640","3256080"," of so for instance 9e2 would be 9 times 10 to the power of 2 which is 200 not 200 is 100 sorry"
"3256080","3262280"," about that so 9 times 100 or 900 it's what we do for like really large or small numbers in science"
"3262280","3266940"," and Python loves to print things out like that sometimes if it gets a little unwieldy I don't"
"3266940","3270740"," know about you but I find that a little bit difficult to interpret just listening to it"
"3270740","3275680"," scientific notation is a little bit hard to interpret just hearing it or looking at it I"
"3275680","3281960"," would say but the thing to keep in mind again is that a parabola a quadratic equation is that curve"
"3281960","3288700"," shape going up and then down just once and if you want to see the exact way I did this to make it"
"3288700","3294240"," in the CSV then again check out the curriculum it goes into absolute detail about how I made this"
"3294240","3299240"," this CSV so you can have all the nitty-gritty you can know the exact equation I used for everything"
"3299240","3303780"," and again if you're curious about that feel free to stop by office hours or shoot me an email"
"3304380","3310560"," all right I'm going to pop out of um out of ipython and into uh into google chrome"
"3310560","3323260"," ..."
"3323260","3330500"," ..."
"3333020","3339000"," and because I am low vision I am well accustomed to squinting at my computer so you might notice"
"3339000","3345240"," me navigating in a way that is a little bit more sighted than maybe um just fully using NVDA that's"
"3345240","3354500"," also...me not being a full NVDA desktop I usually use mac"
"3354500","3361920"," so one little caveat if you are working from uh the curriculum as it is now there's one little"
"3361920","3366440"," thing we're going to need to do before we copy and paste that little snippet of code again this is"
"3366440","3373800"," under that subheading just in case in the module preparing data for sonification now I have done"
"3373800","3378900"," a little shorthand in this code snippet that in retrospect I shouldn't know so I might go back and"
"3378900","3385460"," fix it but basically I am very accustomed to shortening pandas as pd you'll see people do"
"3385460","3390640"," this a lot it's just because it's shorter to type out than pandas but we have to tell our computers"
"3390640","3396840"," like hey I'm going to call pandas pd from now on so we've already imported pandas but we're actually"
"3396840","3402720"," going to import it again and tell the computer actually from now on I'm going to call it pd"
"3402720","3416840"," so that's just import ""I M P O R T ""import pandas ""space p a n d a s"" as pd space ""a s pd"""
"3419080","3425680"," import pandas as pd so bring in pandas and from now on we're calling it pd again we've already"
"3425680","3430360"," brought in pandas we're into this ipython session but now we need to remind the computer tell the"
"3430360","3434860"," computer hi I'm calling it something different now we only need to do this just because if you"
"3434860","3441700"," copy and paste straight from the code I put in the curriculum I call pandas pd there which"
"3441700","3446640"," was an oversight on my part so I might go back and fix that I probably ought to so I'm going to hit"
"3446640","3452900"," enter importing all right we've imported pandas as pd and now I am just going to paste in that"
"3452900","3461520"," line of code or those three lines of code actually um from uh oh actually there's one other thing we"
"3461520","3466960"," need to cover before we paste in those lines of code and that's going to be uh something called"
"3466960","3475400"," um astropy tables now astronify the sonification package that we are using today is a package that"
"3475400","3480380"," was made by astronomers to be used by astronomers and we'll get into more detail about what exactly"
"3480380","3487620"," it is and how it works in a second but because it was made by astronomers for astronomers um it uses"
"3487620","3495280"," a specific type of data a object type in python that astronomers like to use this is something"
"3495280","3504160"," called an astropy table astropy is astropython basically it is a python package that has a ton"
"3504160","3510200"," of astronomy functionalities things like astronomy units like things like light years and parsecs"
"3510200","3516360"," it also has coordinate system transforms all sorts of things like that are handled within"
"3516360","3522780"," astropy it also has a data type actually there's multiple but in this case it has this uh this type"
"3522780","3529980"," um of object called a table for our purposes here an astropy table is exceptionally similar"
"3530830","3539280"," to an astro uh to um a panda's data frame and in fact they're so similar that astropy has a built"
"3539280","3548020"," in function to uh convert a panda's data frame directly to an astropy table um and the reason"
"3548020","3556820"," we're going to do this is because um the reason we want to do this is because uh um astronify only"
"3556820","3564100"," takes as input astropy tables it really just wants astropy tables because it was made for astronomy"
"3564100","3571260"," data so we have to convert our panda's data frame to an astropy table in order to give it to um"
"3571260","3576880"," in order to give it to astronify to sonify so what i'm going to do here is i'm going to import"
"3577460","3583600"," table from astropy so basically say from this astropy package bring in this table things we"
"3583600","3595680"," need it so i'm going to type from ""f r o m"" so from astropy that space that's ""a s t r o p y"""
"3596600","3609320"," dot table ""dot t a b l e"" so from the subsection of astropy called table space import ""i m p o r t"""
"3609320","3621660"," so from astropy dot table import table except here table is capitalized ""space T a b l e"" so from"
"3621660","3629640"," astropy table import table and again the table that second table so not astropy dot table but"
"3629640","3637960"," that table after import that's got to be a capital t there ""in 15"" all right and it's imported we've"
"3637960","3644460"," brought the table thing in so if i bring in these lines of code i'm just going to copy and paste"
"3644460","3650560"," those three lines of code in from under just in case um i'm sorry to all of you guys watching on"
"3650560","3657700"," the recording that i'm not reading this out it is just a horrendously long url um maybe should"
"3657700","3663300"," i read it out oh no i i'm gonna i'm gonna really encourage you guys to go and copy and paste this"
"3663300","3669680"," from the uh from the curriculum or maybe we can put it in the description of this youtube video"
"3669680","3675800"," um because i think me reading it out loud right now is just going to lead to some suffering and"
"3675800","3680820"," also to uh just mistyping it i don't think it's going to be very helpful but there are three"
"3680820","3686680"," lines in this code the first line that we're going to copy and paste in is url equals that really"
"3686680","3694760"," long url it's basically hey the url is called this save it as this thing called url the second"
"3694760","3704740"," one is a function we've seen before it's df equals pd dot read csv url so it's basically saying"
"3705820","3714500"," make a new data frame called df and then pd remember that's now pandas pandas dot read csv"
"3714500","3722640"," so read the csv at that url after url it's comma index underscore call equals"
"3722640","3730320"," zero that means set the index of our new data frame as the zeroth column and then the third"
"3730320","3739280"," and final line of code is tbl equals table so capital t table that's the table we just imported"
"3739280","3749120"," from astropy dot from pandas open parenthesis df close parenthesis what that's saying is make"
"3749120","3757940"," a new table call it tbl and make it from the pandas data frame that we've named df all right"
"3757940","3762020"," now i'll finally stop yammering and copy and paste that in well i've already copied it warning"
"3762020","3766760"," dialogue warning you are about to paste text that command prompt terminal ipython"
"3766760","3773480"," i trust uh it was asking whether or not i trusted that copy and paste that was putting in and and i do"
"3773480","3777780"," trust it because that's my own url this is the moment we cross our fingers that uh it's gonna"
"3777780","3785660"," work um again first line is the url ""e slash sonification e selected main slash prepared"
"3785660","3793640"," data dot csv raw equals true selected slash url equal"" that's it reading that part of the url that's"
"3793640","3803680"," that first line ""df equals selected space selected pd dot read csv url index co l equals zero selected"""
"3804380","3809920"," all right and that's it reading the second line df equals pd dot read underscore csv"
"3809920","3817780"," open parenthesis url that's the url from the first line comma comma index underscore call"
"3817780","3823940"," equals zero and then finally that last line ""tbl equals t selected i selected"
"3823940","3830900"," ...that wasn't very helpful that"
"3830900","3841200"," that final line is tbl equals table capital t dot from pandas open parenthesis df close"
"3841200","3847700"," parenthesis so make a make a table from the panda's data frame df and call it tbl i'm gonna hit enter"
"3847700","3854900"," and cross our fingers that it works ""in 16."" all right no error messages read out that means it"
"3854900","3862580"," worked success all right our data is prepared it is in an astropy table let's take a moment"
"3862580","3868440"," to explore this astropy table so first what we're going to do is we're going to print out"
"3868440","3874740"," the column names the way we do this for an astropy table is by doing tbl so that's the"
"3874740","3882380"," name of our table t b l and then we're going to do dot call dot ... it's already trying to"
"3882380","3895520"," suggest it dot c o l n a m e s tbl dot col names so from table take"
"3895520","3902120"," the column names and if we hit enter it'll just print them out ""out 16 x linear n e g linear"
"3902120","3912060"," parabola abs sine in 17.""all right so in this table there are six columns there is x linear"
"3912060","3922380"," neg underscore linear parabola abs and sine these are the x actually the exact same x that we made"
"3922380","3929760"," with that lin space function above and then five other functions of x so variables that are"
"3929760","3936960"," following a function of x linear is that y equals x that we made above so it's just every step that"
"3936960","3943880"," x makes to get bigger y gets bigger by the same amount so it's a straight line going up neg"
"3943880","3951200"," underscore linear is y equals negative x so it's still a straight line except every time that x gets"
"3951200","3959180"," bigger y gets smaller so it's a straight line slanted downwards parabola that's the quadratic"
"3959180","3964560"," equation we were talking about now in this case it's not exactly y equals x squared it's a little"
"3964560","3970480"," bit different um i believe it's something like if i recall correctly i want to say it's let me take a"
"3970480","3980600"," look y equals negative times the quantity x minus five squared plus one um if any of you are algebra"
"3980600","3985240"," people if not don't worry about it essentially what we care about here is not so much the math"
"3985240","3990240"," as the shape so we understand the shape we're going to represent with sound and remember this"
"3990240","4000720"," is a curve that goes up up up up new notification no no no no sorry um someone's notification um"
"4000720","4006540"," okay um what we care about here is that parabola is a curve that goes up really steep then as it"
"4006540","4013080"," starts to turn over it gets a little bit flatter stays flat turns over gets steeper again going"
"4013080","4021140"," down absolute value what i've called abs abs that is a function that goes up up up and then very"
"4021140","4027820"," sharply turns back down so it's a straight line slanted upwards kind of like our y equals x and"
"4027820","4033580"," then it very sharply turns around and goes slanted downward in a straight line like our y equals"
"4033580","4042140"," negative x and then finally sine that is our wave so y equals sine of x so that y goes up and down"
"4042140","4050680"," at regular intervals in a wave as x gets bigger all right so those are our six columns of the"
"4050680","4056780"," table next let's just take a look at what's inside one of those columns and the way we're going to"
"4056780","4061400"," call one of the columns uh of the table is a little bit different than the syntax you've been"
"4061400","4065960"," using with patrick to call the columns of the panda's data frames i believe we're going to do"
"4065960","4074180"," tbl tbl so from table what we've called our tbl that's the name of our table open square bracket"
"4074180","4080520"," left bracket x it's already trying to suggest uh what we're going to do open bracket we're going"
"4080520","4089920"," to do quotation mark x quotation mark and then close square bracket so it's tbl"
"4090560","4100080"," open square bracket uh quotation mark x quotation mark close square bracket so basically um in x"
"4100660","4107140"," or in table we're calling the column called x which is saved in quotation marks uh sort of like"
"4107140","4111620"," how we do for pandas data frames they've they've got quotation marks around because they're a string"
"4111620","4118080"," they're they're a word and then if we hit enter ""out 17 less column name equals x type equals"
"4118080","4132640"," float 64 length equals 100 greater 0.0 0.1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0.2 0 2 0 2 0 2 0 2 0 2"""
"4132640","4136819"," all right i'm gonna stop that there um i don't think we need to listen to the whole thing but"
"4136819","4140600"," you might have noticed it was a little different at the beginning from how a panda's data frame"
"4140600","4145580"," prints out um a column uh but it tells you there's a column the column name is called x"
"4145580","4150200"," it tells you that it's a float which means it's decimal numbers tells you the length of the"
"4150200","4154300"," column i actually don't i guess i wasn't paying enough attention hopefully it said 100 there"
"4154300","4159800"," because there should be 100 numbers and then again if you remember from before those are the same"
"4159800","4169040"," numbers that were in our x array that we got from numpy dot linspace so phew this astropy table has"
"4169040","4177439"," preserved the data that we made and again the um and then that we put in that csv and again the"
"4177439","4182600"," curriculum goes through in detail every step of how we made this synthetic so again this not real"
"4182600","4188660"," data to represent shapes put it in a data frame and then get it into this astropy table that we"
"4188660","4195080"," now have awesome so we know which columns are in our pen or in our astropy table and we've checked"
"4195080","4200200"," on one of the columns to make sure that it's a new notification from oh this is new note of"
"4200200","4205540"," sorry about that folks i am uh i'm borrowing a friend's laptop to do this since i"
"4205540","4211340"," am a mac user primarily um and in fact i don't even know how to put a windows laptop on do not"
"4211340","4217180"," disturb so we might have some notifications coming in um hopefully not too many um okay moving"
"4217180","4223300"," onwards um so we've checked on this astropy table we've made sure it doesn't look fishy"
"4223300","4229100"," kind of is behaving for our purposes an awful lot like a panda's data frame that's good news"
"4229100","4236880"," that is all we really need to care about and with that we are going to uh check off that data"
"4236880","4243360"," preparation stage and celebrate because we are about to get into actually sonifying things"
"4243360","4250500"," with one caveat first i want us to talk about what astronify is and how it works"
"4251460","4258760"," all right so astronify is a python package we've installed that is developed by scott"
"4258760","4264460"," fleming at the space telescope science institute clara brosser at space telescope science institute"
"4264460","4269860"," and now at the university of saint andrews um jen kotler at space telescope and kate meredith"
"4269860","4276760"," at glass education and it is a package designed to sonify or represent a sound a very specific"
"4276760","4283540"," type of astronomical data called a light curve light curves represent the observed amount of"
"4283540","4290540"," light from an object typically a star as we see it on earth so it observe it measures the amount"
"4290540","4297240"," of light we see um generally from a telescope so how much light we are collecting from a telescope"
"4297880","4304160"," from a specific star over time astronomers like to call that observed amount of light how much"
"4304160","4309400"," light we receive from an object here on earth we like to call that flux so we are observing the"
"4309400","4316520"," flux the amount of light seen from a star over time thus light curves allow astronomers to"
"4316520","4321860"," observe variability in the amount of light a telescope records coming from a star or to"
"4321860","4328960"," record how bright a star basically appears to us on earth observing this variability can give"
"4329260","4335600"," insight into all sorts of incredible phenomena including explosive stellar activity called flares"
"4335600","4342860"," so that would be a sudden increase in brightness at a period of time and small periodic dips in"
"4342860","4348120"," the amount of light observed from a star caused by a planet orbiting that star and blocking some"
"4348120","4353820"," of its light as it passes through our line of sight and orbits the star um as it passes through"
"4353820","4359200"," our line of sight with the star we call this latter phenomenon a an exoplanet transit and"
"4359200","4364560"," we've used it to discover thousands of planets outside our solar system orbiting other stars"
"4364560","4369060"," what's essentially happening is that at regular intervals as the planet orbits the star"
"4369060","4375220"," it gets in between our telescope and the star and blocks a tiny fraction of the light and it does"
"4375220","4380480"," that over and over and over again so you know if you see a star that looks like it's getting dimmer"
"4380480","4385840"," by a tiny regular amount at regular intervals you can be like there might be a planet getting"
"4385840","4393000"," in the way there and boom you found a planet. Astronify works by mapping the observed flux"
"4393000","4399160"," again remember that's the observed amount of light we see from the star that's our dependent"
"4399160","4406600"," variable that's changing with time to pitch such that higher fluxes are represented by higher"
"4406600","4412960"," pitches so if you have a moment where you observe more light that data is going to be represented by"
"4412960","4419400"," a higher pitch each observation of the star's brightness is thus represented by a note where"
"4419400","4425540"," the pitch is controlled by the value of that observation it is worth noting here that although"
"4425540","4431340"," it's the default to have brighter like higher fluxes brighter moments brighter data points"
"4431340","4437760"," mapped to higher pitches the user can set a parameter within Astronify to invert the pitches"
"4437760","4443920"," such that higher fluxes more light are mapped to lower pitches there might be you know personal"
"4443920","4449480"," preference reasons you might do that. We might get into discussing parameters involved in Astronify"
"4449480","4454520"," sonifications next week and this will hopefully make some more sense with some more examples"
"4454520","4460780"," so I'm going to once again going to turn off NVDA's speech mode so it doesn't talk over the"
"4460780","4468320"," sonifications speech mode off speech mode beeps nope I don't want it on speech mode off all right"
"4468320","4474500"," and I'm going to go to Astronify's example this is straight from their web page I highly recommend"
"4474500","4479480"," that you check out Astronify's web page it's again linked on the curriculum um it's a really"
"4479480","4484500"," incredible project I think it's great so I highly recommend you check it out and I'm going to play"
"4484500","4489120"," something this is a sonification of a light curve containing a stellar flare"
"4499520","4503240"," did you hear that I'm going to play that one more time"
"4508100","4508760"," so"
"4514030","4520640"," the sound stays relatively constant until boom there's this moment of where it gets"
"4520640","4527020"," way higher pitched and we know from the mapping we've just discussed that that higher pitch"
"4527490","4532340"," is representing a moment where the star gets a lot brighter as we see it and that's the flare"
"4532340","4539080"," a flare of light and activity from the star that we can really clearly hear as a change in the pitch"
"4539080","4546320"," of the sound representation of the data all right cool now as a concept check"
"4546320","4550780"," moving uh thinking back to our discussion of modification and parameter mapping"
"4550780","4557680"," do you think that Astronify is parameter mapping or modification I'll wait for a second"
"4561480","4565600"," it's awkward to like wait and and give you a chance to think about it when there's like no"
"4565600","4570880"," one on like a zoom call with me or anything I'm just sort of like yes I sit in uh I sit in silence"
"4570880","4576960"," and I uh I let people hopefully online think about it okay that's probably enough time um so"
"4577720","4584780"," Astronify is parameter mapping because in this case the flux or how high y goes up or down"
"4584780","4591020"," our independent or our dependent variable it goes up or down is mapped to pitch so it's not"
"4591020","4595340"," controlling the amplitude of the sound wave which remember we perceive generally as volume"
"4595340","4602300"," it's controlling the pitch so that is a parameter mapping where we have mapped the flux to the"
"4602300","4611060"," parameter pitch in our sonification all right now here we've discussed Astronify within the context"
"4611060","4618220"," of its intended use sonifying light curves however light curves are just the type of 1d data or what"
"4618220","4625640"," I would call 1d data in astronomy so we have two variables time and flux x and y I suppose"
"4625640","4630880"," mathematicians might tell me that they're actually two dimensions 2d because it's time and flux those"
"4630880","4635780"," are two dimensions I'm going to call it 1d variable um hopefully there are no mathematicians who are"
"4635780","4642140"," going to like hunt me down for this but there are all kinds of 1d data out there including maybe"
"4642140","4649560"," some data that you've uh you've dealt with before so we can realistically present other 1d data"
"4649560","4656680"," using Astronify beyond just light curves but before we get to all that complicated stuff"
"4656680","4662520"," let's go back to that sonification education point we were getting back before and this was"
"4662520","4667100"," inspired by a talk that Scott Fleming one of the developers of Astronify gave at the Space"
"4667100","4671220"," Telescope Science Institute's Day of Accessibility wherein he talked about"
"4672120","4678940"," about sonification education and gave some examples where we sonify um where we where he"
"4678940","4684460"," sonified with Astronify some of these simple shapes very similar to what we're about to do"
"4685280","4691400"," so now we're going to make our own sonifications you're going to get a sense for what Astronify"
"4691400","4696760"," does all right I'm going to turn my volume down a little bit so I don't blast our ears out with uh"
"4696760","4703800"," with NVDA ""speech mode speech mode talk"" I'm going to turn the volume up uh I'm going to turn the"
"4703800","4707720"," volume up hopefully not too much hopefully that's a reasonable amount of volume we'll hope for the"
"4707720","4716140"," best okay we've installed Astronify but we haven't imported it into this Python session so what I'm"
"4716140","4729120"," going to do is I'm going to write from ""F-R-O-M"" from Astronify that's ""A-S-T-R-O-N-I-F-Y.series"""
"4729680","4733580"," it wants to finish for me but I've like finished the sentence or finished the line for me but I'm"
"4733580","4747440"," not gonna let it from Astronify A-S-T-R-O-N-I-F-Y dot series ""dot s-e-r-i-e-s"" so from the subsection"
"4747440","4756140"," of Astronify series import so space ""space i-m-p-o-r-t"" import and we're going to import"
"4756140","4774380"," a function called Soni series that is capital s so capital S-o-n-i-series capital S-e-r-i-e-s"
"4774380","4781740"," so the s in sauna and the s beginning series are capitalized from Astronify series from"
"4781740","4789100"," dot series import sauna series ""wx python is not found for the current python version"
"4789100","4795440"," pyo will use a minimal gui toolkit written with tkinter if available this toolkit has"
"4795440","4801880"," limited functionalities and is no more maintained or updated if you want to use all of pyos"""
"4801880","4806280"," all right so I just let it play some of a warning that came out I think a lot of people have been"
"4806280","4809740"," getting this warning I've been getting this warning I think Patrick did as well I heard"
"4809740","4814520"," from some other people from the live class that they got this warning nothing to worry about it's"
"4814520","4820480"," just like a little warning maybe bad advice but I often ignore warnings if it's not an actual error"
"4820480","4825100"," message so maybe don't take that to heart but I just wanted you to hear it so that if you hear"
"4825100","4830020"," it on your computer you don't worry it's no biggie and now we're going to get started with"
"4830020","4836840"," the sonification now this is going to involve inherently some kind of repetitive four lines"
"4836840","4843440"," of code I'm going to go through the first time or two relatively slowly but then I encourage you"
"4843440","4849040"," and then I'm going to get faster just to you know so we don't take too much time it's again all of"
"4849040","4854380"," these lines of code are on the online curriculum so if you get lost if I start moving too quickly"
