"start","end","text"
"2278180","2282420"," ""Out left bracket, nine right bracket, colon 11.0."""
"2283000","2286840"," So what was the mean? Maybe you remember from school, maybe you were mathematical,"
"2287080","2291540"," so this is obvious to you. The mean is the average. Okay. The average is you take all"
"2291540","2295200"," the numbers, the sum of all the numbers, you sum them all up, you add all the numbers together,"
"2295260","2300220"," and then you divide by the number of numbers or the, you know, so in this case,"
"2300740","2309760"," you add up, you know, 10, 10, that's 20, 25, 15 and 15 is 30.That's 55. And then we divide by"
"2309760","2313980"," five, we get 11. Okay. That's the average. And the average is a very useful number."
"2314160","2321160"," We'll be using this a lot. Why isn't it S dot average? Well, it's just, that's just a decision"
"2321160","2324960"," they made when they created this library. Okay. Remember all of this stuff is created by people. "
"2325240","2328500"," So they were made just different kinds of decisions. Sometimes they changed those"
"2328500","2334520"," decisions and then the language changed. So hopefully not too often, but so that's,"
"2334880","2342740"," so that is one method that we have inside our series object and it allows us to get the mean"
"2342740","2346500"," of all the items in there. And so let's do a couple of others that are along these same lines."
"2346620","2355200"," So let's do S dot median. ""S S M E D I A N"" dot median, open parenthesis, close parenthesis."
"2355680","2360920"," I'm going to type a little faster here. Just S dot median, open parenthesis, close parenthesis."
"2361220","2370920"," 10.0. Okay. So the median is the middlemost number. So if you sort all the items"
"2372280","2377040"," from least to greatest, and then you pick the middlest item, it would be 10. Okay. If there's"
"2377040","2381340"," an even number of items, then you'll get the average of the two middlemost items. Okay. So"
"2381340","2386700"," if we had six items, maybe we would have got the average of the two items in the middle. Okay. Now"
"2386700","2391500"," this is not that intuitive, right? Because our list is 10, 10, 5, 15, 15. You're like,"
"2391560","2398180"," oh, it's in the middle of number five. No, it sorts first. And in fact, there's also a very"
"2398180","2406040"," useful method to sort our values. So let's do S dot S S dot, it takes a while to do that,"
"2406040","2416340"," sort underscore values. And I'm going to try to fill it in with tab."
"2418840","2427280"," So it's S dot sort underscore values. Okay. And I do encourage you to use that tab."
"2427700","2431740"," And it does take a while for it to finish it, filling it in. But what it does, it gives you"
"2431740","2436300"," some peace of mind that you're not going to do a typo. You type a little in, and if it fills it in"
"2436300","2441160"," for you, then probably you're on the right track. Okay. So I do recommend using that tab a lot. So"
"2441160","2451150"," it's S dot sort underscore values, open parenthesis, closed parenthesis. And sometimes it gets"
"2451150","2472450"," that. I'm going to stop it and explain what we're hearing. So we're getting our series,"
"2472650","2479530"," but now the items have been sorted into a new order. And it kept the old index, which is the"
"2479530","2485410"," range from zero to four. And now, you know, the first item used to was the third item, it's two,"
"2486490","2491290"," is five. So five was the lowest, it gets moved to be to the beginning item. Okay. So the index"
"2491290","2495890"," tends to stay the same when we run things like this. Okay. So we kind of get the original position"
"2495890","2501070"," of these items rather than the new position. Okay. So the index doesn't automatically update."
"2501070","2508630"," That's actually usually good. And then now we have a series, it goes from five, 10, 10,"
"2509770","2513350"," 15, 15. Okay. So it's sorted from least to greatest. That's what it does by default,"
"2513470","2518990"," least to greatest. Now, if you kind of don't like how Pandas is printing so much out to us,"
"2519350","2524690"," we can also do S dot values and only get the values. We don't hear the index. Now,"
"2524750","2529030"," the index is often useful to hear, but sometimes it's not. So we can just do S dot values."
"2529030","2538690"," S dot values, no parentheses. ""Out left bracket, 12 right bracket, colon,"
"2539230","2547530"," array left, left bracket, 10, 10, 5, 15, 15.""So we just got the values from the original"
"2547530","2551890"," list, not the sorted. You'll notice that that didn't update our variable when we sorted the"
"2551890","2556050"," variable. We would have to overwrite the variable if we wanted to update the variable. Okay. That's"
"2556050","2556670"," It's usually good."
"2558610","2561750"," But so the values is pretty useful. "
"2561890","2563090"," And what did it return back to us?"
"2563130","2564350"," It said it returned an array."
"2565310","2567890"," Basically, a lot of pandas will return"
"2567890","2569830"," things that look like lists."
"2570250","2571730"," They look like lists. "
"2571870","2572970"," They quack like lists."
"2573090","2574090"," They walk like lists."
"2574990","2576690"," They smell like lists. "
"2577630","2578850"," They sound like lists."
"2578950","2580250"," But they are not lists, OK?"
"2580570","2582690"," And in fact, there's a word for that in Python."
"2582790","2585250"," It's called duck typing, because it quacks like a duck"
"2585250","2586030"," and walks like a duck. "
"2586130","2586730"," It is a duck."
"2588490","2591970"," So instead of saying list, I will say a list-like object."
"2592370","2595070"," And that means it's an object that basically,"
"2595230","2597270"," for all intents and purposes, lets you do the same things"
"2597270","2599030"," with it that you could do with a list, OK?"
"2599830","2601050"," In most cases, that's true. "
"2601090","2602730"," In some edge cases, it might not be true."
"2602850","2605050"," In most things, you'll be able to do with it, OK?"
"2605490","2606850"," So I'll say a list-like object."
"2607350","2609490"," And then there's a bunch of them that we'll work with. "
"2609530","2611890"," But basically, you can think of them for now as lists."
"2611950","2614050"," But remember, they're not technically lists."
"2614050","2616130"," I just don't want to tell you anything that's not true, OK?"
"2616530","2619430"," So in this case, it's an array, which is a list-like object. "
"2619950","2622450"," And it gives us our values that we have."
"2622490","2624030"," So it skips the index, OK?"
"2624050","2625750"," So that's pretty useful if we want to just know"
"2625750","2626490"," what the values are."
"2627010","2628970"," Let's run through a couple of extra cool ones. "
"2629170","2630310"," I'm not going to dwell on these."
"2631070","2631790"," s.min."
"2635450","2637990"," s.min, open parenthesis, close parenthesis."
"2638270","2641830"," ""Out left bracket, 13 right bracket, colon, 5."""
"2641890","2643210"," 5, that gave the minimum value. "
"2643210","2644610"," s.max."
"2645650","2649490"," ""Right, out left bracket, 14 right bracket, colon, 15."""
"2649530","2651450"," 15 gave the max value."
"2652190","2653170"," What else is useful?"
"2653470","2655470"," s.std."
"2655670","2656390"," Is that what you're thinking?"
"2656550","2662490"," ""Right, in left, out left bracket, 15 right bracket, colon, 4.1833."""
"2662610","2665050"," The standard deviation, that's std. "
"2665170","2667790"," s.std, open parenthesis, close parenthesis."
"2667930","2669590"," This is maybe one you haven't heard of."
"2669910","2670490"," Maybe you have. "
"2670970","2674610"," It's a measure of the variability of the data."
"2674950","2678270"," So it tells you basically how spread out or distributed the data is."
"2678350","2681910"," If the data is clustered around the mean,"
"2682550","2687010"," then it will have a low standard deviation. "
"2687430","2691470"," If there's a lot of outliers or a lot of the data"
"2691470","2695170"," is away from the mean, then you're going to get a high standard deviation."
"2695250","2697750"," It's actually a pretty useful number once you learn"
"2697750","2699830"," to interpret it a little bit."
"2700690","2702610"," And then there's others. "
"2702770","2703630"," There's s.count."
"2705630","2709490"," ""Out left bracket, 16 right bracket, colon, 5."""
"2709510","2709930"," 5."
"2710130","2714210"," But we might throw a few more at you over the course of this."
"2714850","2718570"," But basically, if there's anything you would kind of conventionally"
"2718570","2720810"," do with a list of numbers, you can sum things."
"2720910","2722810"," s.sum is provided to you. "
"2722850","2724650"," So there's a lot of methods here."
"2724790","2726670"," s.sum."
"2726670","2731450"," ""Right out left bracket, 17 right bracket, colon, 55."""
"2731610","2733610"," 55 is the sum of all the items in the list. "
"2733690","2734850"," So there's a lot here."
"2736150","2737430"," But we're going to move on."
"2737710","2741530"," But remember that there's just a lot provided to you as methods in here. "
"2742190","2744430"," And remember, we had s.count here."
"2744490","2745590"," But we can also use len."
"2745990","2748270"," Remember, we had len also works on our series. "
"2748530","2750290"," L-E-N, open parenthesis, close parenthesis."
"2750730","2754530"," Or sorry, L-E-N, open parenthesis, s, close parenthesis."
"2754530","2761250"," L-E-N, len, s, ""out left bracket, 18 right bracket, colon, 5."""
"2761290","2763870"," And that will also work on those list-like objects that"
"2763870","2766850"," might not necessarily have a count method inside them. "
"2767390","2768850"," Len will work on those as well."
"2768930","2771410"," So like our s.values, it will also work on those."
"2774130","2778850"," So what I want to do now is we're going to keep our budget variable around. "
"2779390","2782010"," And what we're going to do is we're going to think a little bit"
"2782010","2785990"," about two-dimensional objects."
"2786490","2788170"," Before we move on, I just want to double check"
"2788170","2790470"," that it's not anything I wanted to show you that we're moving on."
"2791830","2794370"," So let's go to other. "
"2795370","2797630"," ..."
"2797830","2799590"," ..."
"2799790","2800790"," ..."
"2800910","2801110"," We did that."
"2801210","2801730"," ..."
"2802530","2803590"," ..."
"2803910","2806050"," ..."
"2806390","2806990"," ..."
"2807210","2807570"," Describe. "
"2807750","2808230"," ..."
"2808650","2809250"," ..."
"2810190","2811390"," Describe is one I almost skipped."
"2811390","2812710"," Because I don't personally use it."
"2812750","2814130"," But I want to use it to illustrate a point. "
"2814790","2817010"," So let's learn one more, and then we'll move on."
"2817150","2830850"," So it's s.describe, ""d-e-s-c-r-i-b-e,"" open"
"2830850","2832190"," parenthesis, close parenthesis."
"2832410","2833930"," And now it's going to give us a lot of output. "
"2834090","2834990"," Let's listen to some of it."
"2834990","2863610"," ""count 5.0000 mean 11.0000 std 4.1833 min 5.0000 25% 10.0000 50% 10.0000 75% 15.0000"
"2865350","2867790"," max 15.0000"
"2869410","2876450"," type colon float 64 dtype float 64 in left bracket 20 right dtype cortana window"""
"2877770","2879450"," dtype float 64."
"2880270","2883610"," So that means these are floating point numbers in this. "
"2884350","2885450"," What is all this?"
"2885570","2888110"," Now I kind of let that all run."
"2888190","2891950"," So you'd hear all of it to kind of make a point, which is that."
"2891950","2898210"," So a lot of times the functions like this or methods rather like this that print out"
"2898210","2904430"," a whole lot of information are pretty widely used by sighted data scientists, especially"
"2904430","2907530"," when they're starting out, they're doing what's called exploratory data analysis. "
"2908010","2909870"," And you don't even know the questions that you're asking."
"2910330","2914030"," You might just say, hey, print out all the normal statistical things."
"2914610","2918490"," So describe prints out the standard deviation, the mean, the median, the count. "
"2919070","2922550"," And then it also the 25th and 75th percentiles."
"2923110","2929090"," That's kind of a it's basically it means if you divided it, the data set in half, the"
"2929090","2932350"," first half, the median of the first half would be the 25th percentile."
"2932670","2935410"," The median of the second half would be the 75th percentile. "
"2935510","2940450"," And another way of saying that is it would be the item closest to the quarter and the"
"2940450","2943010"," 75th percent mark in the data set."
"2943010","2951890"," OK, so these kinds of functions are commonly used by sighted data scientists, and we can"
"2951890","2955670"," use them to especially if we're preparing something for sighted people to use."
"2955990","2961890"," But in my experience, and I also my recommendation is that you learn the specific ones and you"
"2961890","2963330"," ask for more specific information. "
"2963830","2964350"," Why is that?"
"2964390","2971010"," Because the answer is, do you really want to wait for all of all of this stuff to print"
"2971010","2973710"," out when you just maybe want one or two of these things?"
"2973810","2978470"," It's actually faster for you to print out each one individually, probably, and to listen"
"2978470","2981210"," to that, because a bunch of these, you're almost certainly not going to want all of"
"2981210","2981710"," them every time."
"2983130","2986970"," When I teach sighted students, they ask me, why don't we always use describe?"
"2987450","2989010"," Because it prints out so much information."
"2989490","2991890"," And my answer is describe is not that useful. "
"2992070","2995730"," If you say we're going to do something with the mean, you want to do something with the"
"2995730","2998050"," median, which you often do want to do."
"2998410","3000310"," Also, it's just a lot of information, you know."
"3000310","3004450"," If you're preparing something for someone else, you may just want to be like, hey, what's"
"3004450","3004850"," the mean?"
"3004990","3006850"," And your intent is more obvious. "
"3007390","3008770"," That's what I say to my sighted students."
"3008950","3012450"," And for you guys, I say, you might say, well, why would we use describe?"
"3012810","3015750"," And my answer is, well, sometimes you're going to be working with sighted people, and"
"3015750","3019110"," sometimes you're going to be preparing something like an exploratory data analysis that you"
"3019110","3021190"," know other people are going to read, so you'd want to use it."
"3021250","3024930"," But I would say generally for your own use, we're not going to want to use stuff like"
"3024930","3025230"," this. "
"3025590","3029850"," And we're also not going, we'll talk more about this, but we're also not really going"
"3029850","3032190"," to use those big, long representations that much."
"3032370","3036010"," You need to know what they're like, but we're not going to use them as much."
"3036090","3038770"," Once you're a little more experienced, once I teach you a few more things, you're not"
"3038770","3040110"," going to use that long stuff as much. "
"3040190","3046190"," We're going to get small amounts of information back, very focused, which is good for screen"
"3046190","3048510"," reader users who don't want to hear so much stuff, okay?"
"3049730","3052030"," Okay, so that was the point I wanted to make with describe."
"3052710","3056310"," Okay, moving on now, we're going to work on making our two-dimensional data, okay?"
"3057750","3064850"," One thing we touched on here, and please, if there are questions that are coming up"
"3064850","3069570"," a lot in the chat, maybe one of the helpers could kind of get on and kind of filter it"
"3069570","3069910"," up to me."
"3070270","3072550"," Anything like that, this is probably a good point for that. "
"3074290","3078810"," I think it seems like people are following along pretty well, though again, a reminder"
"3078810","3082730"," to everyone that if you do have questions, don't hesitate to pop them in the chat."
"3082730","3089250"," One thing we did discuss briefly is that these, for instance, this s.sortValues won't"
"3089250","3093010"," actually change the order of your series."
"3093450","3096330"," So don't worry, you're not messing around with your series. "
"3096810","3100210"," You can save a new variable as s.sortValues."
"3100310","3105190"," So for instance, s.sorted equals s.sortValues, and that'll save it saved."
"3105510","3110590"," I think there's also a way to put in place equals true, and that will overwrite your"
"3110590","3112790"," original variable for the series."
"3113010","3118070"," But all that, that's a little bit of a tangent to say, not to worry, you're not changing"
"3118070","3120450"," anything here just by printing these things out. "
"3123530","3124170"," Thank you so much, Sarah."
"3125150","3129610"," Okay, and if people have other questions, drop them in the chat, and if people are having"
"3129610","3131210"," the same question, I can also answer."
"3131290","3137010"," Or if it's an involved answer, just let me know, helpers, and I'll explain on the mic. "
"3137790","3141170"," So let's talk about, let's work toward creating our two-dimensional dataset."
"3141170","3146510"," First, we're going to spend just a little time on this idea of labeling data."
"3146630","3149010"," That's not a technical term, it's just a descriptive term. "
"3149390","3152750"," Basically, giving names to things is a very common thing in programming, okay?"
"3153790","3156270"," And the index is one way we did that."
"3156670","3162530"," So now we're going to have to learn one other way to do that, and that is, it's what's"
"3162530","3163650"," called a key, okay?"
"3163730","3166050"," And a key is a way you can look up some data."
"3166850","3169910"," So since we're moving on to a new section, I'm going to clear the screen, Control-L. "
"3172050","3175670"," We already have 19 inputs, so that's pretty cool."
"3177070","3184310"," And then let's do, I'm going to explain a new datatype to you, but this datatype is"
"3184310","3186330"," kind of just a stepping stone, okay?"
"3187470","3190830"," And this datatype is called a dictionary, okay?"
"3192850","3198430"," And basically, I'm going to show you the dictionary, but for the interest of time, if"
"3198430","3203110"," you think you can go ahead and put it in, put it in, but we're going to do another one"
"3203110","3203690"," right after."
"3203810","3207870"," So you may just want to sit back and actively listen, and then you'll have the practice"
"3207870","3211430"," to make the dictionary in the next section, okay?"
"3211550","3212750"," Just for the interest of time. "
"3216450","3219510"," So what we're going to do is we're going to create a little phone book, okay?"
"3219610","3225630"," And if you remember, this makes me feel very old, but many, many years ago when I was a"
"3226030","3230850"," There was such a thing as a phone book, and it was a big, thick book that you could use"
"3230850","3235730"," to put down a whole lot of them to stand and reach a high shelf or something, which"
"3235730","3239070"," actually probably made it the most useful, but you could also use it to look up people's"
"3239070","3239550"," phone numbers."
"3240810","3246630"," And it would basically be their name, and then you would have, it would be their name"
"3246630","3250790"," on one column, and then on the other side, it would be their phone number, okay?"
"3250870","3254190"," And you could use their name to look up their phone number, because the names were all in"
"3254190","3255410"," alphabetical order, okay?"
"3255630","3259010"," So what we're going to do is we're going to create a phone book, because that's essentially"
"3259010","3261050"," what this thing I'm going to show you is, this dictionary."
"3261630","3269070"," It's a way to put, it's a way to contain data so it can be easily looked up, okay?"
"3269190","3275450"," So you have, and what it consists of is, it's basically like, imagine it's kind of like"
"3275450","3281670"," a list, so it's one-dimensional data, but each item has its own name, okay?"
"3281670","3287150"," And that name is called a key, and we can use the key to look up what the value, which"
"3287150","3287670"," is the data. "
"3287810","3293790"," So the key is the name, the value is the data, and we call those key-value pairs, okay?"
"3294070","3297430"," So we're going to, I'm going to create a phone book, and then I'm going to look something"
"3297430","3300570"," up in it, but you can decide if you want to follow along, go for it."
"3300630","3304850"," I'm going to do it kind of quickly to explain, and then we're actually going to create our"
"3304850","3308510"," own dictionary in the next section, and you'll need to create that dictionary, so up to you"
"3308510","3309770"," if you want to create the phone book, okay?"
"3310770","3312530"," I'm just pressing delete a bunch of times."
"3312710","3315570"," So I'm going to type phone underscore book. "
"3317290","3326410"," ""P-H-O-N-E,"" phone, that's our variable name, space, book, equals, space, equals, and now"
"3326410","3332670"," we're going to use a curly brace, which is a, if you're using, we're doing, using square"
"3332670","3333290"," brackets a lot."
"3333450","3338250"," If you hold, if on an English keyboard, if you hold down shift and you press the left"
"3338250","3345350"," square bracket, it'll create a curly brace, and it says left brace, so it's a new kind"
"3345350","3346870"," of syntactic structure, okay?"
"3347970","3354690"," Now, you can, once you start a brace, you're allowed to create your own new lines, okay?"
"3354830","3356650"," And sometimes that can help you keep track of things."
"3357250","3359990"," So I'm going to hit enter, but you don't have to do this. "
"3360230","3363330"," I'm going to hit enter, and then I'm going to add my first key-value pair."
"3365050","3367490"," Okay, I hit enter just for my own sanity."
"3367490","3377890"," And then I'm going to do quote, I'm going to say my name, Patrick, and this is going"
"3377890","3378970"," to be my phone number, okay?"
"3380910","3384730"," ""Quote,"" so that's quote, Patrick, quote, and then that's the key."
"3384890","3386670"," So that's what I'm going to use to look up this data."
"3387090","3393770"," Then I do a colon, and the colon is, it's kind of in the middle of the middle row on"
"3393770","3394150"," the keyboard."
"3394250","3398850"," If you go all the way to the right on the letters in the middle on the English keyboard,"
"3398850","3408090"," it's the first special character to the right of the middle row that has ASDF on it. "
"3408610","3410710"," And it's, you hold down shift to access it."
"3410810","3411370"," That's colon."
"3413050","3414990"," And then I'm going to do another double quote. "
"3415770","3416130"," Quote."
"3416590","3417770"," And then I'm, oh, actually, you know what?"
"3417770","3418530"," I'll make these integers."
"3418730","3421790"," So I'm just going to say my phone number, which is, of course, and you guys all know"
"3421790","3429190"," my phone number is 999-999-9999."
"3429650","3431490"," Now, you guys can call me anytime."
"3432250","3438270"," Patrick and my phone number is 999-999-9999."
"3438910","3439270"," Colon. "
"3439750","3442950"," And then I did a comma and I hit enter again."
"3443570","3448590"," So that, so the phone book is, it's phonebook equals Curly Brace."
"3448590","3450750"," And then I made a new line just for my own sanity. "
"3450850","3451730"," You don't have to do that."
"3452530","3456290"," Then I have a string, Patrick, colon, and then"
"3456290","3457730"," an integer, which is our value."
"3457930","3459630"," That's the actual data we're storing. "
"3461720","3463600"," 999-999-9999."
"3463880","3464980"," And then I do a comma."
"3465260","3466880"," And now we're doing another key value pair. "
"3467460","3469240"," So the pairs are separated by commas."
"3469320","3471320"," And within the pair, you have a colon"
"3471320","3472900"," to separate the key and the value."
"3474080","3478280"," Now we're going to do Sarah, my co-instructor. "
"3478280","3484680"," Quote, ""S-A-R-A-H,"" Sarah, colon, space."
"3484680","3487620"," So Sarah, as a string, quote, Sarah, quote, colon."
"3488080","3489780"," And of course, we all know Sarah's phone number,"
"3489860","3500460"," which is 111-111-1111"
"3500480","3503740"," Of course, you have to remember the plus 44 for the UK."
"3504420","3506560"," Yeah, otherwise you're not going to get through to her."
"3506560","3507180"," OK. "
"3508520","3510840"," Now, I'm not sure, Sarah, make sure you"
"3510840","3512300"," call in the right time frame."
"3512620","3514520"," So it's five hours forward there, too, as well."
"3515120","3516300"," So press Enter. "
"3517380","3519540"," And then go through the right brace."
"3520080","3522780"," Remember, the brace is above the square bracket."
"3522900","3526560"," You hold down Shift, right brace. "
"3526940","3529180"," And I know this is probably the most complicated thing we've"
"3529180","3529920"," put in so far."
"3530320","3531920"," So no shame if you get it wrong."
"3531960","3534260"," I get these wrong all the time, because I kind of"
"3534260","3534820"," start rushing. "
"3534820","3536520"," And I'll leave off a quote."
"3536740","3539340"," I'll leave off a colon."
"3539580","3541280"," It's very easy to mess these up. "
"3541600","3544660"," But I didn't do it correctly."
"3546560","3553300"," So phone book equals left brace, new line, the string Patrick,"
"3553620","3556080"," colon, the integer, not very long integer"
"3556080","3560140"," with a lot of nines, comma, the string Sarah, colon,"
"3560680","3562220"," very long integer with a lot of ones."
"3562980","3564120"," I put another comma there. "
"3564120","3566500"," It's not necessary to put a comma at the last item."
"3566800","3569480"," But I recommend it, because you'll not"
"3569480","3570440"," mess yourself up as much."
"3570940","3574720"," And then I did a right brace, OK?"
"3576080","3577040"," That's our dictionary. "
"3577340","3578860"," And now that we have the dictionary defined,"
"3578980","3580200"," we can type phone book."
"3582160","3582800"," Phone book."
"3584060","3585240"," I just said book. "
"3585340","3586900"," It's phone underscore book."
"3587620","3590600"," ""Out left bracket, 21 right bracket, colon,"
"3591200","3594260"," left brace, Patrick, colon, 9999999999."""
"3594260","3595760"," This is the representation of the object. "
"3596300","3600020"," Now, to pull out my phone number,"
"3600380","3602180"," now, there's only two numbers in here, right?"
"3602240","3604100"," But imagine there were thousands of numbers, OK?"
"3604100","3604860"," And this would be more useful."
"3605000","3606420"," But let's do phone underscore book."
"3608340","3610060"," And I'm not going to go slow. "
"3610160","3615180"," But phone underscore book, left square bracket, book."
"3615180","3618040"," And then I type in quotes Patrick, OK?"
"3618540","3625080"," So quote, ""quote, Patrick, quote, right bracket."""
"3625220","3626120"," And then I end with a bracket. "
"3626400","3628000"," So it's just like our slicing syntax."
"3628180","3630160"," But instead of giving a number, we"
"3630160","3633480"," give it a string that is our key, OK?"
"3633940","3635480"," And you can use other things for keys."
"3635560","3636660"," You can have keys that are integers. "
"3636840","3638000"," You can have keys that are actually"
"3638000","3639380"," more complicated things that I actually"
"3639380","3640560"," don't recommend choosing."
"3640560","3647280"," But the most common ones would be integers, floats, or strings,"
"3647600","3649960"," OK, to pick as keys, all right?"
"3650020","3652640"," So in this case, it's a string, which is Patrick."
"3653040","3660060"," ""Out left bracket, 22 right bracket, colon, 999, 999, 9999."""
"3660940","3662740"," OK, just in case you've forgotten my number,"
"3662960","3666120"," there it is, phone underscore book, open square bracket,"
"3666120","3673040"," quote, Patrick, my name, which is the key, close the quote,"
"3673520","3674540"," close the square bracket."
"3674820","3675420"," And I hit Enter."
"3675660","3677240"," And then it printed out the data,"
"3677500","3679740"," which is in that key value pair. "
"3679920","3681720"," So remember, the Patrick was kind"
"3681720","3684600"," of a label on the data, which is the phone number, OK?"
"3685020","3686000"," And this is very common."
"3686200","3687560"," A lot of things in programming are really"
"3687560","3690720"," just about giving things names, variables, indexes,"
"3690860","3693940"," and now key values, OK, key value pairs, all right?"
"3695200","3698540"," So now I've kind of shown you how to do that."
"3698780","3702520"," Now let's create together a new dictionary, OK?"
"3702600","3704640"," And this is going to be our two-dimensional data set,"
"3704720","3705000"," all right?"
"3705780","3707600"," I just want to do a time check. "
"3712170","3713690"," ""2 colon 6 PM."
"3713910","3714690"," 2 0 6, right?"
"3715230","3716970"," 2 colon 7 PM."""
"3717990","3721770"," 2 7 PM, that's, OK, it didn't say 0 7, but that's fine. "
"3722530","3724310"," I'm assuming it's 2 0 7."
"3724430","3725590"," I think we should be OK for time."
"3726290","3732990"," OK, so now let's create our dictionary"
"3732990","3735430"," that we're going to use for our two-dimensional data set, OK?"
"3736930","3742130"," Let's create three variables with each a list of five items."
"3742310","3743850"," And then we're going to use those"
"3743850","3745050"," to create the dictionary, because I"
"3745050","3749050"," think that's easier than creating it all in one go, OK?"
"3749430","3751150"," So we already have our budget. "
"3751530","3752910"," But if you haven't created the budget,"
"3752910","3759050"," it was budget equals square bracket 10 10 5 15 15, OK?"
"3759110","3759730"," That's our budget."
"3760110","3762130"," But if you already have the budget assigned,"
"3762270","3763190"," you don't have to do it again."
"3763750","3764990"," And now let's get our other two. "
"3765450","3767710"," And I want to do it the same with the tutorials."
"3767830","3769030"," I'm going to pull it out of my notes."
"3769490","3769790"," ..."
"3770970","3771550"," ..."
"3771750","3772550"," ..."
"3772610","3773630"," ..."
"3773750","3774810"," ..."
"3774870","3776230"," ""June, July, September, October."""
"3776430","3778550"," So we have June, July, September, October, November."
"3778830","3780530"," So it's going to be a list with five items. "
"3780530","3781650"," Each is a string."
"3782470","3785330"," June, July, September, October, November, OK?"
"3785970","3786970"," So let's create that one."
"3787390","3788710"," And we call that month, I think. "
"3788710","3789110"," Month equals left bracket."
"3789170","3791270"," June, July, September, October, November, right bracket."
"3791630","3792070"," IPython. "
"3792250","3794050"," So let's do month equals."
"3794790","3798610"," ""M-O-N-T-H month equals space."""
"3798810","3799670"," Open square bracket. "
"3800370","3801090"," Left bracket."
"3802630","3803070"," Quote."
"3803410","3806150"," And then I'm going to say, it started in June, right?"
"3807830","3808690"," Month equals left bracket. "
"3808690","3810890"," June, July, September, October, November, right bracket."
"3810970","3812030"," That's a lot of text."
"3812310","3819250"," ""June, comma, space,"" July, ""July."""
"3819510","3821370"," Remember, they have to be surrounded by quotes,"
"3821470","3822630"," and you separate them with commas."
"3824150","3825190"," Quote, space."
"3825850","3832850"," June, July, September, October, November. "
"3833830","3835750"," I'm not going to type all that in one character."
"3835750","3837290"," ""Quote, right bracket."""
"3838650","3843350"," But it's month equals, open square bracket, June, comma,"
"3843550","3847510"," July, comma, September, comma, October, comma, November,"
"3847890","3848070"," comma. "
"3848690","3849970"," Actually, don't put the comma at the end."
"3850230","3851450"," But you can if you want."
"3851470","3852110"," I won't mess it up. "
"3852710","3854190"," And then close the square bracket."
"3854290","3854890"," I press Enter."
"3855270","3856670"," ""In left bracket, 24."""
"3856690","3858050"," OK, now I'm safe in my month variable, OK?"
"3858170","3859270"," So now we should have a budget."
"3860570","3862570"," The budget should be five items long."
"3862670","3863810"," The month should be five items long. "
"3863810","3865690"," We need to create one more, OK?"
"3866370","3868750"," And it's going to be cookie budget, OK?"
"3869070","3871370"," Because I like cookies, OK?"
"3871730","3872930"," Maybe you like cookies too."
"3873130","3874150"," I don't know if you do."
"3874270","3875970"," But hopefully, you do. "
"3877830","3880150"," And our little data set here is going"
"3880150","3881730"," to represent the budget."
"3881970","3883850"," We have the total budget for each month"
"3883850","3886370"," and the budget we have for cookies each month."
"3886430","3887890"," And you can kind of imagine this as like,"
"3887950","3892090"," imagine you're like a child in like 1964, OK?"
"3892090","3895690"," And your budget is $7 a month or something like that, OK?"
"3896730","3898710"," Just we're keeping things really simple, OK?"
"3900010","3902710"," So our cookie budget is going to be,"
"3902770","3903970"," and I'm going to use the same value. "
"3904190","3906230"," ""Month equals left bracket, June, July, September, October."
"3906570","3907350"," Month equals left bracket."
"3907510","3908950"," Month equals cookie underscore budget equals left bracket,"
"3909010","3910830"," 3, 2, 0, 4, 5, right bracket."""
"3911230","3913650"," 3, 2, 0, 4, and 5."
"3913950","3916630"," So let's do cookie underscore budget."
"3917970","3925530"," C, budget, space, left bracket, space, space, 5."
"3925970","3927110"," I think it was 3, 2, 0, 4, 5."
"3927190","3928730"," I went down fast there because I knew"
"3928730","3930450"," I wasn't going to remember the numbers if I didn't."
"3930550","3932630"," But it's cookie underscore budget"
"3934470","3941230"," equals open square bracket, 3, 2, 0, 4, 5, OK?"
"3942050","3943350"," And if it's a little different for the curriculum,"
"3943470","3944150"," it's not the end of the book. "
"3944730","3946870"," And then we want to close the square bracket."
"3947510","3948030"," ""Right bracket."""
"3948110","3948530"," Should I close it?"
"3948550","3949810"," ""Right bracket."""
"3950010","3950650"," Yeah, do it."
"3951850","3952190"," 5."
"3953510","3956070"," OK, so now we should have three lists."
"3957190","3960150"," In left bracket, 25, right bracket, colon. "
"3961250","3963510"," OK, but no output because I saved a variable, OK?"
"3963630","3965310"," And now one thing I do want you to check,"
"3965790","3968870"," I know we're all frantically inputting lists right now"
"3968870","3970310"," and not really listening to me."
"3970370","3971870"," But what I'm going to do is I'm going"
"3971870","3973930"," to use my len function to check all three lists."
"3973930","3975830"," If any of them don't have five items,"
"3975930","3976970"," we're going to have a problem, OK?"
"3977370","3978310"," We're going to have a problem. "
"3978970","3980590"," So let's do len budget."
"3982210","3982710"," Len."
"3983830","3986990"," ""Out left bracket, 25, right bracket, colon."""
"3987250","3987590"," 5."
"3987650","3988070"," Len."
"3989090","3989810"," Cookie budget."
"3990990","3991910"," Underscore budget. "
"3992250","3992550"," ""Cookie."
"3993510","3994010"," Budget."
"3994570","3995070"," 37. "
"3995730","3996070"," In left."
"3996190","3996570"," Cookie."
"3996670","3996870"," Len."""
"3997170","3998250"," I got an error there, but I."
"3998370","3998610"," ""Cookie."
"4000490","4000810"," Right."
"4001030","4001850"," Name error. "
