"start","end","text"
"2419360","2430760"," second row from the top. It's near the backspace key, and then let's type in one, comma, two,"
"2431700","2440580"," comma, three, and then I'm going to do right square bracket, right bracket,"
"2440580","2449320"," right parenthesis. So that's type, left square bracket, I'm sorry, start again, type,"
"2450100","2460280"," left parenthesis, left square bracket, one, comma, two, comma, three, right square bracket,"
"2460640","2467620"," and then right parenthesis. Let's run that. And that's a list, so"
"2467620","2473920"," . Our type there, or the object we gave it,"
"2474280","2480000"," we'll talk about objects in a minute, but was a left square bracket, and then a bunch of other"
"2481080","2485860"," objects, so in this case, one, two, and three, separated by commas. Okay, so a list,"
"2487000","2492200"," that's how a list, you create a list in Python. So what are all these data types? Let's go over"
"2492200","2500600"," them, and we won't really be using any other data types in this, with one exception, which we'll get"
"2500600","2508240"," to at the end. So let's talk about integers and floats. So integers and floats, that's what we"
"2508240","2513800"," started with when we did our math, we used integers, and integers are numbers without decimals,"
"2513940","2520400"," they're whole numbers. Floats are floating point numbers, they're numbers with decimals."
"2520400","2525340"," And I guess an obvious question here is, why does Python keep track of these differently,"
"2525520","2532860"," or why can't we just have decimals on all our numbers? The short answer is that decimal points"
"2533440","2539960"," sometimes make things a little bit tricky. Numbers with decimals can be computationally"
"2539960","2544960"," intensive, and then you have to make some decisions about where to cut off, like if you do certain"
"2544960","2549120"," kinds of division and stuff, where do you cut off decimals, say if you have three, three, three, three, three,"
"2549120","2557120"," if you do, you know, certain kinds of division, and then maybe you don't know exactly where to"
"2557120","2564440"," cut off.So if you do, say, for example, 10 divided by three, three, ""out left bracket, 12 right bracket, colon"
"2564440","2572900"," 3.33333333333333335."" So you have to make, that could"
"2572900","2576900"," have been different, we could have, they could have decided to add a couple extra threes, and so on."
"2576900","2582940"," So because decimals are always sort of, by definition, sort of imprecise, and because"
"2582940","2587400"," they can be kind of computationally intensive, programmers often keep track of them"
"2587400","2592700"," separately. However, you often won't have to think, unless you're working with extremely large numbers,"
"2592760","2597920"," or unless precision matters a lot, you won't have to think about this too much, okay? Because Python"
"2597920","2602720"," is pretty sensible in how it handles math, but what you just need to know is that there are two kinds of"
"2602720","2606800"," numbers that you're going to encounter frequently. There's actually other kinds of number data types,"
"2607020","2612500"," but we won't talk about those in this workshop. But you just need to know that there are"
"2612500","2616880"," different number data types, and that the behavior is a little bit different between them, okay?"
"2617240","2622000"," So integers and floats are both numbers. Then we had one which is a little bit close to my heart,"
"2622060","2627080"," because I have a humanities background, I have a PhD in English, and you know, I'm very into,"
"2627080","2636100"," you know, books and text, and this data type is basically text, and it's called a string. "
"2636540","2644160"," So a string is a sequence of characters, okay? And people often say an arbitrary sequence of"
"2644160","2648660"," characters, arbitrary from the computer's perspective, because the computer generally"
"2648660","2653460"," doesn't care what is in a string. It's humans who care what's in the string, but it's arbitrary from"
"2653460","2660040"," the computer's perspective, and so it can really be any kind of text characters. It can be"
"2660640","2669740"," text in the form of alphanumeric characters, so it could be letters, numbers, or also special symbols,"
"2670040","2676680"," okay? Or also white space. These are all valid things to have in a string, okay? And a string"
"2676680","2682420"," could be, you know, a whole novel can be contained in a string. So strings are very humanities data"
"2682420","2688940"," type. And then let's talk about Boolean. So that's a much more philosophical data type. So it's"
"2689620","2697640"," either true or false. So Booleans are, there's only two Booleans. So there's capital T, true,"
"2697800","2705460"," and capital F, false. And true represents truthiness, or statements that are true,"
"2705840","2710800"," and false represents falsiness, statements that are false, okay? And we'll get into this a little"
"2710800","2717740"," bit more later in the workshop, but, you know, for now, you know, true represents true, false"
"2717740","2723720"," represents false. We'll get a little more into why that's useful later. And the last one, which is"
"2723720","2727400"," going to be very important in this workshop series, is the list, because it's going to be how we store"
"2727400","2733700"," a lot of our data. We're going to store our data in lists like objects, not necessarily lists,"
"2733700","2741560"," but things similar to lists. And the list is a sequence of other data types. So in a list,"
"2741660","2746760"," you can have numbers, you can have strings, you can have, you know, in numbers in the form of"
"2746760","2751740"," integers and floats, you can have Booleans, or you can even have other lists. And in fact,"
"2752260","2756640"," that is a frequent technique is to have a list full of lists, which sounds confusing,"
"2756720","2763220"," but it's actually quite useful. So those are our five data types. And we'll be working with"
"2763220","2766800"," them all more, and we're going to learn more about each of them as we move on in this workshop."
"2767120","2771300"," So and we're going to learn one more data type at the end, but it's kind of a special case. So"
"2772760","2780660"," okay, so those are our data types. So the other thing I want to explain here is what did we do"
"2780660","2786080"," when we did type, we typed the word type, or we entered the word type, and then we did a left"
"2786080","2791340"," paren, and then we put something in it, in the parenthesis, and then we close the parenthesis."
"2791340","2796560"," So we did type, left paren, say five, and then a right paren. And then what we got back was"
"2796560","2802200"," integer. And what were we doing with when we did that whole type thing? What we're doing there is"
"2802200","2809420"," using a function. And a function is a really critical part of, of using Python. And there's"
"2809420","2815260"," three ways to think about functions, or I'll give you three definitions of functions. And you for"
"2815260","2820240"," now just pick the one that makes the most sense to you and stick with that. And I'll tell them"
"2820240","2825060"," they're kind of each a little more accurate, maybe, or a little more complete part of the"
"2825060","2829800"," puzzle. So the first way of thinking about a function is that it's a way of doing something"
"2829800","2836220"," in Python. You can kind of think about it as a verb. And, you know, so we did type, and then we"
"2836220","2842160"," gave it a five, and then we said, and then it's, it came back with integer. So type is a way of"
"2842160","2847780"," saying, hey, tell me the type of this object. Okay, every, all of these things that we're doing"
"2847780","2851040"," using in Python are objects. So it's a very general word that I'm using. We'll talk about"
"2851040","2859200"," objects more later as well. And so it's a verb. And then inside the parenthesis is sort of the"
"2859200","2864040"," thing that the verb acts on. So you can think about it if you're, you know, into grammar,"
"2864300","2867640"," it's the direct object or whatever. But if you're not into grammar, don't worry about it. But it's"
"2867640","2872920"," the thing the verb acts on. Okay, that's one way of thinking about functions. Another way of"
"2872920","2880200"," thinking about functions is, it's a way of, that you can save code to run later. Okay, so you give"
"2880200","2886040"," some, a name to some code, and they can run it again later. Okay, and another word for that type"
"2886040","2892600"," of function or thinking about functions that way is a, it's a routine, or a subroutine. Those are"
"2893120","2896520"," kind of old fashioned words, because they're not used as often anymore."
"2896520","2903720"," They're, because they apply more readily to programming languages that were programming"
"2903720","2909240"," languages that were a lot more limited than Python, or modern programming languages, but"
"2909240","2916440"," it's still accurate. So a function is a routine. So it means you can store some code and use it later."
"2917260","2921000"," And then the last way, which is maybe the most accurate way of thinking about a function is"
"2921000","2929800"," that it is a, it is an, it takes, it's something that takes an input, it runs a process,"
"2930740","2937160"," and then it gives you an output. Okay, so it takes an input, it runs a process, and it gives an output. "
"2937260","2941580"," And I often think about it in my mind, I think about it as a box. Okay, so a function is a box"
"2941580","2945740"," with a hole in the top and a hole in the bottom. So you put things in the hole in the top,"
"2945740","2951220"," and then you turn the box on, it's a machine, you know, machine type box, you turn it on,"
"2951300","2955300"," you press the on button, and it goes beep, beep, boop, boop. And then something comes out the"
"2955300","2961660"," bottom. Okay, that's one way of thinking about a function. So for example, one function could be"
"2961660","2968640"," like, if you imagine in real life, a pinkifier. So imagine you're a big machine, say 10, you know,"
"2968700","2973640"," a couple feet tall, and there's a hole in the top and a slot in the bottom. And you can put things"
"2974040","2981840"," in the top. And you say I take my favorite mug, which is green, my favorite color is green,"
"2982080","2987040"," and I put it in the pinkifier. And then I turn it on, it goes beep, beep, boop, boop. And then"
"2987040","2993180"," out the bottom comes my mug, but now it's pink. Okay, the pinkifier. Okay, so that's the kind"
"2993180","2999160"," of things that functions do. It takes something, often it transforms it, but an accurate way to"
"2999160","3003020"," think about it is it does something, because it doesn't always transform it. And then it returns"
"3003020","3008240"," something back output, as an output. Sometimes the thing it returns is it says nothing, but"
"3008820","3014620"," that's also an output in Python. So those are the three ways of thinking about functions. Okay,"
"3015320","3019120"," and we'll be learning a few more functions as we go on in this workshop, at least,"
"3019440","3026680"," you know, three, four, five more functions in this workshop. All right, so, you know,"
"3026860","3031240"," if this is, if you're following along with me at home, this might be a good time to,"
"3031240","3037160"," you know, let your brain cool, go get a cup of coffee, go get a tea. I'm going to be pushing"
"3037160","3045980"," on here. But our next topic is we're going to talk about variables. And variables, you know,"
"3046080","3049300"," since we're moving on to another topic, I'm going to clear the screen. So I'm going to hold down"
"3049300","3056900"," control and press L. Okay, we're going to have a nice clear screen. It's waiting for our input. "
"3056900","3063540"," And we're going to do, we're going to talk about variables. So let's do the thing where"
"3063540","3069500"," I tell you something, and then we do it, and then I'll explain it afterward. So I'm going to type,"
"3069840","3072160"," I'm going to tell, I'm going to type the word greeting. "
"3073940","3084080"," ""g-r-e-e-t-i-n-g, greeting"". I did a space, sorry. I did a space.And then I pressed equals,"
"3084080","3090180"," And then I do a space. And then I'm going to do a quote, double quote,"
"3090500","3093140"," and then I'm going to type, hello. "
"3098120","3107540"," So I did greeting equals double quote, hello, double quote. Okay, greeting equals double"
"3107540","3114060"," quote, hello, double quote. And I'm pressing enter. Now notice something funny there."
"3114080","3121640"," You notice something missing? We didn't get a line with output. I just got in again.So ""blank,"
"3121880","3129060"," blank, blank, blank, blank, blank, blank, in left bracket 14, right bracket blank,"
"3129420","3133120"," in left bracket 13, right bracket colon, greeting equals quote, hello quote."""
"3133680","3138220"," Okay, and then a blank line. And then the next one is input again."
"3138240","3139980"," ""In left bracket 14, right bracket colon."""
"3139980","3147140"," There's no output. And the way to think about this is, what we did was,"
"3147820","3154700"," we typed greeting equals quote, hello quote. And basically what that did is, we take a piece of"
"3154700","3162220"," data, which is our string, hello, and we assign it to a variable. So basically, the best way to"
"3162220","3167240"," think about it is, you give it a name. So we take that piece of data and we gave it a name,"
"3167240","3176920"," which in our case is greeting. So hello gets the name greeting. And we get no output because"
"3177480","3185520"," instead the iPython likes to return sort of the last piece of data that we give it. And"
"3186420","3194280"," in this case, the data sort of goes, instead of coming back to us in the REPL and us getting"
"3194280","3201340"," the output, the data is going into the variable. You can think about it as being stored in the"
"3201340","3207020"," variable. So when you save a variable, or when you assign a variable, that's the correct"
"3207020","3212620"," technical or programming term in Python, when you assign the variable, you won't get output."
"3212980","3218720"," And you can think about it as that data going into the variable or being stored in the variable"
"3218720","3224020"," and not coming back to us. So let's do one, assign more and more variables. So let's call it say"
"3224020","3235660"," parting. Space. Equals. Space."
"3235660","3242400"," Double quote. And then goodbye."
"3246820","3254980"," And then a double quote. So it's parting. Space. Equals. Space. Double quote. Goodbye. Double quote."
"3255280","3262800"," And I'm going to press enter. Again, no output. We just heard our in waiting for a line again."
"3262800","3270740"," So there's no output on these cells that assign a variable. So now we have two variables,"
"3271900","3276460"," greeting and parting. So let's try putting greeting on a line by itself and running that."
"3276820","3286140"," ""G-R-E.""Now I started typing this and suddenly I'm like, man, I typed G-R-E and it's so much work"
"3286140","3292200"," to type the rest. It's just really tiring me out. And something I always say is programmers"
"3292200","3297920"," are lazy. Programmers don't like to do things more than once. So I already typed in greeting"
"3297920","3303580"," once and I really don't want to do it again. I want to make the computer do the work. So"
"3303580","3309320"," programmers, whenever possible, hate to repeat themselves or ourselves, because like I said"
"3309320","3314440"," before, you're now a programmer. And they hate to repeat themselves. You hate to repeat yourself. "
"3314860","3321320"," And they also are really lazy. Okay. And they like to make the computer do the work. So I typed"
"3321320","3329640"," G-R-E.And I want the computer to fill in the rest. So go ahead and"
"3329640","3338240"," hit the tab button. ""Edding.""And you heard it say edding. And that was it. It said we already had"
"3338240","3343380"," G-R-E and the edding was it filling in the rest of greeting. So it's greeting now. So if I press"
"3343380","3348620"," space, you'll hear. ""Space.""Oh, you should have heard greeting, but it didn't do it."
"3349260","3353840"," But we have greeting on this line. And I'm going to hit enter. ""Out left bracket 15 right bracket"
"3353840","3361460"," colon.Hello."" Okay. ""In left bracket 16 right bracket colon.""So I typed in greeting and I let"
"3361460","3366640"," the computer fill in the rest, because I'm lazy. And when greeting was on a line by itself, the"
"3366640","3374920"," input line, I pressed enter. And then what I got back was quote hello quote. And in fact it blank"
"3374920","3380580"," ""in left bracket 13 right bracket colon. Greeting equals quote hello quote."" Yeah.Quote hello quote."
"3380840","3384800"," ""Blank in left bracket 14 right bracket colon equals quote goodbye quote."
"3385680","3391000"," Blank in left bracket out left bracket 15 blank in left blank bottom."" Sorry, I'm going all the way"
"3391000","3401220"," to the bottom again. And so we have our output, which is hello. So when you type a variable by"
"3401220","3407240"," itself, you put it in a line by itself, what you get back is what the fancy programmer term is a"
"3407240","3413040"," representation of that variable. But basically what you're getting back is it tells you what"
"3413040","3418760"," that variable, what data is in that variable or what data is assigned to that variable. So we"
"3418760","3423800"," typed in greeting and we got hello, because that's the data we say we, you know, quote unquote saved,"
"3423800","3432940"," we assigned to the variable.Okay. And let's do parting. ""P-A-R-T.""And then I'm going to press"
"3432940","3439960"," tab to finish the rest. P-A-R-T in. Parting. You know, get used to using that tab button,"
"3440180","3444880"," because it comes in very useful and it'll prevent you from making typos. Because if you let the"
"3444880","3449980"," computer do the work, you know, we as humans tend to do typos because, you know, we have fingers and"
"3449980","3455520"," all this complicated stuff that we have going on. The computer tends to get things like this a"
"3455520","3460780"," little more right where it just fills things in. So go ahead and use that tab a lot. Okay."
"3461260","3470420"," ""Out left bracket 16 right bracket colon goodbye.""Goodbye. So parting is assigned to or the goodbye"
"3470420","3476360"," string is assigned to parting. Okay. All right. So let's also do something. Let's do greeting"
"3477100","3485360"," space parting. Sorry, greeting space plus space parting. So it's greeting plus parting."
"3485800","3496780"," ""G-R-E-E-T-I-N-G space plus space P-A-R-T-I-N-G.""So you're hearing only a part of it because I'm"
"3496780","3503020"," filling it in with tab. Greeting plus parting. Out left bracket 17 right bracket colon hello"
"3503020","3509900"," goodbye. Hello goodbye. So when you add strings together, it actually combines them together,"
"3510020","3514480"," which is cool. The fancy word is concatenates them. It combines them together. So greeting"
"3514480","3519680"," plus parting. And then the output was hello goodbye. And there's no space between them."
"3519780","3525440"," So if you wanted a space, you could, you know, add one to the end of hello or the beginning of"
"3525440","3533100"," goodbye. But we didn't do that. So so variables. And then, of course, they don't need to be full"
"3533100","3542000"," words. So you can totally say X X equals five ""in left bracket 19 right bracket"
"3542000","3545880"," colon.""And there's no output. Right. Remember when we assign a variable, there's no output."
"3546020","3552460"," And then we could say Y equals 10 ""in left bracket 20 right bracket colon."""
"3553200","3560320"," And then we can do X plus Y""out left bracket 20 right bracket colon 15."""
"3560960","3569680"," So the output was 15.And or we could do X times Y ""X star space Y out left bracket 21 right bracket"
"3569680","3580280"," colon 50"". So, you know, five five times 10 is 50. You know, X times Y five times 10 is 50."
"3580280","3589300"," Or you could do Y times Y. So be Y. Remember, Y is 10. So we could do Y times Y"
"3589300","3595500"," ""out left bracket 22 right bracket colon 100. So 100.""I cut it off there a little early,"
"3595640","3603600"," but the answer with the output was 100. So variables can be long or short. What you the"
"3603600","3607860"," only rules with variables is you can't you have to start with a letter. You can't start with a number"
"3607860","3613160"," or space or something. And well, you can't use spaces at all. And there's only a few special"
"3613160","3620660"," symbols you're allowed to use. You're allowed to use, for example, underscores. But you so variables"
"3620660","3626720"," in general should be lowercase. And if you have more than one word, you should use underscores. "
"3626900","3630420"," There are exceptions to that, but we're not going to get into them in this workshop."
"3631920","3637400"," Now, there's certain conditions where you use all uppercase or starting with an uppercase"
"3637400","3642760"," or some other types of variable names. But we won't get into them in this workshop. You can"
"3642760","3647320"," look those up if you if you're interested. But you shouldn't start your variables with numbers."
"3648800","3653360"," And I would also say, in general, you should make your variables as descriptive as possible. "
"3653660","3659220"," So we will be using some short variable names in the next workshop. They're sort of also a"
"3659220","3663740"," little bit exceptional. But broadly speaking, you should make your variables descriptive"
"3663740","3670860"," and easy to understand rather than making them all x or z or whatever. Okay, that's fine in some"
"3670860","3675860"," very specific circumstances, but mostly try to err on the side of making them more understandable."
"3676300","3686170"," Okay. All right, so we've done variables. So we did variables. And now we're going to do"
"3688250","3692050"," the we're going to talk a little bit about first, I'm going to"
"3692050","3696630"," I'm answer a common question that I get at this point, which is about double quotes,"
"3696730","3702090"," and we have to use double quotes. And then we'll get a little into errors and how we deal with"
"3702090","3710750"," errors in Python. So, so okay, so first of all, double quotes. So in this workshop, I'm almost"
"3710750","3716330"," exclusively going to use double quotes, because it's less confusing. However, you can totally"
"3716330","3722990"," use single quotes to when you're creating strings. Okay. So for example, you can do"
"3723610","3735750"," we did greeting, parting. I'll make one called exclamation, ""e, x, c, l, a, m, a, t, i, o, n,"
"3736490","3743570"," exclamation equals equals space quote, quote, tick.""So you heard the word you heard the character"
"3743570","3751430"," tick there, I used a single quote, tick. And then I'll say yee haw, ""y, e, e, a, a, w."" So it's"
"3752250","3761370"," ""yee haw, tick."" I put another tick.So that is exclamation, space equals space, tick,"
"3761730","3769170"," which is a single quote, yee haw, tick. Okay, and this will work just as well ""in left bracket 24,"
"3769170","3773030"," right bracket colon."" Okay, and so we didn't get any output there.But now we can do"
"3773030","3777570"," e, x, c, I typed in e, x, c, I'm going to let it fill in the rest, lamation,"
"3779110","3784470"," lamation, exclamation. Let's press enter. ""Out left bracket 24, right bracket colon,"
"3784930","3793350"," yee haw.""There's yee haw. And, and that worked fine. But what you can do is mix double quotes"
"3793350","3798690"," and single quotes. Okay. So stick to one or the other, you can have use single quotes,"
"3798690","3806310"," you can use double quotes, but you can't use both. Okay. One thing. So now, I'm going to have"
"3806310","3812870"," you go ahead and mix and match a single and a double quote, because I want to get an error."
"3813250","3819390"," And then I want to talk about how you can deal with errors in Python. Okay. So let's go ahead."
"3819450","3824670"," And this is going to be our first of two main kinds of errors. Okay. So we're going to learn"
"3824670","3830190"," about two kinds of errors that are very different. And, and we'll get an example of each. So this is"
"3830190","3834190"," going to be the first kind of error. I'll explain it. But let's go ahead and write a line of code"
"3834190","3841930"," that will give us an error. So let's type in, we did exclamation. Let's just go ahead and do"
"3841930","3851490"," exclamation again. ""E, x, c, l, a, m, a, t, i, o, n. Exclamation.""Exclamation. Equals."
"3852250","3860730"," Space. And I'm going to do double quote.Yeehaw. And then let's do single quote."
"3861170","3868210"," ""Yeehaw.Tick."" There's the tick. Okay.So exclamation equals double quote yeehaw tick."
"3870730","3878710"," ""File quote lesson Python dash input dash 25 dash c 0 1 d 42 39 0 5 6 greater quote line 1"
"3879350","3885530"," exclamation equals quote yeehaw carrot syntax error colon eol while scanning strin"
"3886270","3894230"," g literal in left bracket 26 right bracket colon."" Okay.So that's a lot of output. Not as bad as"
"3894230","3900450"," some other programming languages, but basically what this is, it's our error. And let's go up. "
"3900490","3906810"," And the last thing that gets printed out is kind of usually the most descriptive. And the rest of"
"3906810","3918870"," it is trying to tell you where the error happened. So let's review and try to find our description"
"3918870","3924190"," of the error.Bottom. So we're at the bottom. ""Bracket 26 right bracket colon.""Let's move up."
"3924370","3931610"," ""Blank blank g literal syntax error colon eol while scanning string literal."" So and it's"
"3931610","3938390"," cut off there because I made the text so big that it cuts off after a pretty short line. "
"3939370","3944570"," If you didn't make the text huge like I did, you shouldn't have this problem the same way."
"3945250","3952250"," But it said ""syntax error colon eol while scanning string literal."" So it's syntax error eol,"
"3952630","3957890"," which is short for end of line while scanning string literal, which sounds complicated. "
"3957890","3964870"," But the most important part here is syntax error. And the syntax error, it's one of the main types"
"3964870","3969350"," of errors in Python. It's one of the two big categories of error. And basically it means"
"3969970","3975650"," a syntax error happens even before your code gets run. So you type in your code and then there's a"
"3975650","3981890"," process that happens before it gets run, which is a checker. And it checks that your code is valid"
"3981890","3987030"," Python, that it's correct Python. And if it breaks a fundamental rule of Python,"
"3989130","3996590"," then it gives you a syntax error. So and basically it's saying, hey, the code they"
"3996590","4003330"," wrote, it's not even really Python because it broke a rule. So even before your code gets run,"
"4003550","4012610"," if there's okay, I had someone calling me very loudly there had to pause for a second. But"
"4013350","4019570"," so the syntax error, it happens before your code gets run. And if it doesn't pass that check,"
"4019670","4024050"," you get a syntax error. And typically the syntax error is with some piece of grammar. "
"4024570","4030910"," So it's often with quotes, for example, this quote mismatch with maybe you left off a parenthesis,"
"4030910","4037070"," that's a very common one. Something is messed up with the spacing, or something that's wrong"
"4037070","4041550"," with say like a comma, a square bracket, something like that. It's most common source of a syntax"
"4041550","4046650"," error. So those are what you should check first in your line, when you get a syntax error."
"4048810","4059010"," Now, the stuff before this, where it says syntax error is trying to tell us where the syntax error"
"4060030","4065530"," originates. And so let's go back and review that really quick. But unfortunately, it's not,"
"4066170","4070430"," a lot of Python is actually pretty accessible. This part is a little bit annoying,"
"4070430","4075990"," especially the syntax error, because it tries to point out where our error is. And it does it in"
"4075990","4080510"," a somewhat visual way, which is annoying.But let's review backward ""syntax error colon caret."""
"4081390","4087030"," So okay, you heard caret. And that's where the problematic thing is that caret is trying to tell"
"4087030","4092350"," us in the line above where the syntax error happened.So if we move up one line, ""exclamation"
"4092350","4101350"," equals quote yeehaw."" Yeehaw. So there's the caret is on the line below, and it's trying to point up"
"4101350","4108069"," to where the error happened. But the only way to get that as a blind person is so if you go to that"
"4108069","4114890"," caret line, and then you have to count over, so you have to go ""space, space, space, space, space,"
"4114950","4122390"," space, space, space, space, space, space, space, space, space, space, space, space, space, space,"
"4122390","4122830"," space, space, space, space, space, space, space, space, space, space, space, space, space, space,"
"4122830","4131069"," caret."" That was 26 characters over, I believe. Okay.So and then you could go up to the line"
"4131069","4136870"," above and count 26 over, which is pretty annoying. But let's just do it just for to show you the"
"4136870","4141330"," technique. ""Exclamation equals quote yeehaw.""Okay. So I'm going to quickly try to type in"
"4144090","4148590"," NVDA write, write 26 times to try to move all the way over."
"4156569","4165830"," And that's, it was, I moved one a little too far there, but it was under, it's under the, it's"
"4165830","4172850"," trying to tell us in this annoying somewhat sighted way, that by putting a caret underneath"
"4172850","4180729"," it visually, that, that the tick is the problem, that the, the quotes are mismatched. So that,"
"4180870","4186830"," so this is definitely something you can do. You can count where the caret is by moving manually"
"4186830","4191630"," and then going up. But really, when you get a little bit more used to using Python, you often"
"4191630","4196230"," really won't need to do this only in kind of like a bad situation when you have to resort to"
"4196230","4200150"," something like this, because when you become more experienced in Python, the syntax errors, they"
"4200150","4205470"," often become a little more obvious to you when you review the line. Okay. Because there's only"
"4205470","4210490"," a limited number of ways to trigger a syntax error. So, and especially as, if you're a beginning"
"4210490","4216530"," programmer, you'll encounter syntax errors a lot. As you become more experienced, they will become"
"4216530","4221870"," less frequent, and also you'll become pretty handy at identifying them. And you won't necessarily"
"4221870","4225270"," need to do all this counting. But it's good to know that that's a technique you can do,"
"4225450","4229950"," which is to count where the caret is, how many characters the caret is, and then go up one line,"
"4230350","4234530"," count the same number of characters over, and that will be where it's trying to tell you where the"
"4234530","4241050"," syntax error is. Another useful thing is, and I'm going to teach you this, this is mainly useful"
"4241050","4247430"," for us screen reader users. I haven't seen that many sighted people do this, but IPython provides"
"4247430","4256210"," a special command to make the output of errors a little more minimal. So I'm going to teach you"
"4256210","4261670"," how to do that now, and then we'll switch it back to the way it is now. Okay. So let's go ahead and"
"4261670","4267570"," do that together. So it's going to be percent, the percent symbol, which is above the five on"
"4267570","4283770"," your keyboard, and then we type xmode, x-m-o-d-e.And then that's percent xmode, and then we type"
"4283770","4295170"," minimal. I typed and deleted the space just so you'd hear the word. Okay. So it's percent xmod"
"4295170","4305350"," minimal. And it said it changed the ""exception reporting mode to minimal."" So if we run our"
"4305350","4310950"," line again to get the exception, and this is, I'm going to teach you one more useful thing,"
"4310990","4316570"," is that you can press, just press the up key by itself, no NVDA or anything, just up key by itself,"
"4316610","4321730"," and you can go back through lines that you entered before. So let's enter the line. We got the error"
"4347990","4351410"," again. That's, it's doing, it's not actually doing the minimal thing,"
"4351410","4367550"," so let's try one more time. Minimal and then, and then let's do"
"4374410","4381330"," quote. Okay. So actually I misapprehended there.This xmode only"
"4381330","4386210"," works on this second time type of error that I'm going to teach you now. It doesn't work"
"4386210","4394050"," on syntax errors, so that's actually something I'm learning. So let's go ahead and set the xmode"
"4394050","4411210"," back to verbose. So I typed percent xmod verbose, and then I will, we'll use it again when I"
"4411210","4415210"," show you the second kind of error. Okay, so okay, so we've learned a little about syntax errors. I"
"4415210","4419090"," want to show you the second kind of error, which is the error, eventually it's the error that you're"
"4419090","4424470"," going to see the most often, which is kind of why I was even not even thinking about it with xmode,"
"4424530","4430670"," because this is the error that I tend to see the most often, which is, it's called a traceback"
"4430670","4436170"," error. Basically what happens with the traceback error is Python, you know, it passes the syntax"
"4436170","4442310"," check, and your Python, your code runs, but then sometime during your code running some kind of"
"4442310","4449630"," logical inconsistency or problem occurs. Okay, so let's go ahead and try to create a"
"4451710","4457330"," one of these traceback errors. So let's do one which is to divide by zero. So that's a"
"4458040","4469170"," we could try to do 10 divided by zero. And then forward slash. So I did 10 space forward slash"
"4469890","4474350"," space zero. 10 divided by zero."
"4499310","4503810"," So what you heard there was it said what the error was at the beginning, the type of error,"
"4503950","4508790"," division by zero error. Then what it tried to do was tell us where the error happened. "
"4509750","4513490"," Now it's pretty clear where the error happened because we only typed in one line, but often"
"4513490","4518010"," you're running Python code that's more than one line, so it tries to explain where the error"
"4518010","4522750"," happened. So it said, okay, you know, it's this 10 divided by zero. And then at the end,"
"4522830","4538350"," it says the full version of the error, which is. I'm reviewing down. Zero division error colon,"
"4538350","4544470"," division by zero. That's the name of the error. So the structure here is the beginning part is"
"4544470","4550410"," mostly about telling you where the error happened. And then at the very end, you hear what type of"
"4550410","4555210"," error it is, which is actually usually the most useful information. And this is where the X mode"
"4555210","4559270"," that I just wanted to show you before that I didn't work with syntax error comes in. So if we"
"4559270","4567810"," turn it on now, again, ""percent sign X mode, percent, X, M, O, D, E, space, mode, space,"
"4568190","4575930"," minimal, M, I, N, I, M, A, L, minimal, space."" I typed in minimal just so you'd hear the word. So"
"4575930","4583250"," percent, X mode, space, minimal, ""exception reporting mode, colon, minimal.""So it turned"
"4583250","4589550"," on the minimal exception reporting. And then now let's run our line that got us an error again,"
"4589630","4597330"," the division by zero, 10 divided by zero. One, zero, 10, slash, space, zero. 10, space,"
"4597470","4602730"," slash, space, zero. 10 divided by zero. ""Zero division error colon, division by zero."""
"4603110","4607050"," Okay. So when minimal is on, we just hear the error, which is actually really nice."
"4607230","4611230"," Okay. So you can play around with that a little bit. And often I'll turn it on and off pretty"
"4611230","4618870"," frequently. And then let's go ahead and turn it back to verbose.Okay. So we could do ""percent,"
"4619210","4628270"," X, M, O, D, E, mode, V, E, R, V, O, S, E, verbose, exception reporting mode, colon, verbose."""
"4628890","4632910"," So, okay. We turned it back to what it is originally, which is verbose. Okay. So"
"4633570","4637810"," that's a useful technique for screen reader users because often we don't want to hear all of that"
"4637810","4643810"," output about where the error was. We just want to hear what the error is. Okay. And then, you know,"
"4643890","4647450"," you can often, you can switch things. If you want more information, you can switch it back to verbose."
"4647590","4652190"," Okay. So it's percent X mode. And what that percent symbol is, it's a special, it's not"
"4652650","4656550"," regular Python. So it might not work in a, if you're writing Python in another program,"
"4656630","4663110"," but it's a special command related to IPython, you know, this special REPL that comes with Anaconda."
"4663110","4669470"," Okay. And it's called a magic. It's a IPython magic command. Okay. That gives us a little bit"
"4669470","4673610"," of control over the environment that we're programming in right here. All right. So that"
"4673610","4678390"," is a little bit on error. So there's two kinds of errors. The first one happens before you run the,"
"4678590","4683690"," before the program runs. And it's basically, oh, something didn't pass muster in terms of like the"
"4683690","4689670"," rules about what makes a valid Python. And what you want to do in those situations is check for"
"4691710","4700410"," error problems with the syntax. So things like quotes, parentheses, square brackets, and so on."
"4700670","4706870"," Okay. Then the other kind of error is that your program is running, but it gets into some kind of"
"4706870","4713390"," state where there's a logical inconsistency. And in those, you want to often, what you want to look"
"4713390","4718830"," at is what is the error that it gave us. So that last thing in the error output. And in our case,"
"4718830","4722830"," it said division by zero. And that's a pretty straightforward error. That means we divided by"
"4722830","4727630"," zero. That's not allowed. It's a logical inconsistency. And a lot of errors are like"
"4727630","4731710"," that. A very common error you might get is a name error. So if you type in a variable that isn't"
"4731710","4741130"," assigned, you haven't created yet. Like if I just type in my name, Patrick, without, and we haven't"
