"start","end","text"
"2264490","2275230"," Capital T, table, dot from underscore pandas, ""dot F-R-O-M, line P-A-N-D-A-S."""
"2275230","2276890"," Open parenthesis."
"2278710","2279910"," Close parenthesis. "
"2280830","2289130"," So that's T-B-L equals capital T, table, dot from underscore pandas, open parenthesis, D-F, close parenthesis."
"2289490","2294390"," Make an astropy table from the pandas data frame called D-F."
"2294510","2296730"," That's our data frame, and call it T-B-L. "
"2297830","2298630"," Hit enter."
"2298630","2305630"," And if we just want to double check on that table like we did last week, we can type T-B-L dot call names."
"2307070","2311070"," That is C-O-L names, not call like a phone call. "
"2311230","2312890"," C-O-L like the beginning of columns."
"2313270","2318490"," So there it goes, trying to again make it this time it's right."
"2319090","2326950"," T-B-L dot C-O-L, N-A-M-E-S. "
"2326950","2333330"," C-O-L names, and you'll notice this is slightly different from how we get columns in pandas."
"2334170","2337090"," Astropy tables are like similar, but not the same."
"2337250","2344430"," Just different enough from pandas data frames to make you have to Google every time when you want to do something. "
"2344550","2352010"," But this will give us the columns in table T-B-L, just so we can check that they're the same as the ones in the pandas data frame."
"2352010","2371070"," ""Out 15, year, month, day, New York City temp, Philadelphia temp, Pittsburgh temp, Orlando temp, Austin temp, Seattle temp, Delhi temp, Delhi rain inches, Delhi temp model 1, Delhi temp model 2, time step in 16."""
"2371510","2372990"," All right, amazing. "
"2373190","2378210"," We have all the same columns, including that new time step column we made."
"2378570","2379370"," Fancy, fancy."
"2379370","2390730"," All right, I am about to sonify this, but before I do, if there are any persistent questions before we get sonifying, please do let me know. "
"2391550","2393550"," Now is a good time for that."
"2410160","2416880"," I am hearing silence. I'm hoping that is because there are no questions and not because my audio has gone out. "
"2418220","2419420"," But I am monitoring."
"2419420","2420200"," We can hear you."
"2420740","2424580"," Ah, excellent. All right, all right, that's the that's the better option."
"2425780","2431000"," Sometimes I feel like I'm like, I'm sitting alone in a little room I feel like I'm speaking into the void, you know."
"2433420","2434380"," All righty. "
"2435400","2444420"," If I don't hear any questions, I'm going to keep on moving on but feel free to ask questions in the chat, as always, we're going to get into the sonification."
"2444420","2447700"," You might notice it took us quite a few minutes to get to this point."
"2447880","2448860"," That is deliberate. "
"2450060","2454480"," Data representations are only useful if you know what's going on in your data."
"2455080","2458280"," So it shouldn't be. I think I see people do this a lot. "
"2458880","2460660"," Heck, I'm in the habit of doing it, too."
"2460960","2465260"," You just sort of throw either a visualization or a sonification at your data."
"2465760","2467000"," And that can be useful. "
"2467160","2470820"," But, you know, I also think it's useful to have a sense of what's going on first."
"2470820","2473580"," So now we know what's going on in this data."
"2473680","2476420"," That'll make the sonification a lot more useful. "
"2477180","2479340"," All right, let's get into it."
"2479500","2484880"," We're going to import Sona series from Astronify, just like we did last week."
"2484880","2489820"," So that's going to be from Astronify. "
"2489900","2490940"," So from space."
"2491620","2501480"," A-S-T-R-O-N-I-F-Y."
"2501980","2504560"," Astronify.series."
"2504560","2507880"," dot S-E-R-I-E-S. "
"2508540","2511460"," From Astronify.series, space."
"2512160","2513000"," Import."
"2515760","2516480"," Space. "
"2517380","2518820"," Sona series."
"2519240","2522820"," That's capital S in SONI, capital S in series."
"2523120","2526160"," So that's capital S-O-N-I. "
"2526160","2527440"," S-O-N-I."
"2528080","2529120"," Capital S."
"2529320","2529600"," ..."
"2529800","2531400"," And then the rest of series."
"2531580","2533980"," E-R-I-E-S. "
"2534480","2538440"," From Astronify.series, import Sona series."
"2540000","2542860"," ""WxPython is not found for the current Python version."
"2543580","2546580"," Pyo will use a minimal GUI toolkit written with Teak."""
"2547240","2549440"," All right, I'm not going to play that the whole way through."
"2549440","2556020"," I think basically everyone I've spoken to has gotten this sort of warning."
"2556360","2559460"," I wanted to play a little bit of it again, just so you know not to worry. "
"2559800","2569080"," I think there's this like audio Python package called Pyo that Astronify is built on that is going through some changes."
"2570300","2572600"," Oh no, don't be back."
"2573840","2578280"," Oh my gosh, we had all this time of silence and then I get that speaker alert again. "
"2578280","2580520"," ..."
"2581000","2585600"," All right, we're gonna hope that that doesn't come back for good."
"2585920","2592140"," I enjoyed that not happening like it did last week so everyone please cross your fingers for me. "
"2592720","2594220"," Um, okie dokie."
"2595100","2597520"," Okay, so don't worry about that."
"2597640","2602800"," I will say also from, you know, some testing I've done from preparing for this tutorial. "
"2603700","2608880"," I don't necessarily know whether it's Astronify or Pyo, which Astronify is built on."
"2609280","2611360"," It has some technical difficulties."
"2612080","2614100"," So you might encounter those now. "
"2614180","2622780"," So one of the most common problems I've noticed is a persistent clicking noise during the sonifications when you play them from the terminal."
"2622780","2630680"," I have saved the audio as a file which is how I'll play it for you because it's from the terminal doesn't seem to play very nicely over Zoom."
"2631280","2633340"," That does not have that persistent clicking noise. "
"2633840","2635800"," I don't know why it's in the terminal."
"2636460","2638540"," I assume it's some sort of bug."
"2639280","2645760"," I'll also say that sometimes there will be a persistent clicking noise for a couple of seconds before the sonification actually begins. "
"2645760","2646980"," Don't panic."
"2647780","2657300"," And then occasionally, especially if you didn't have headphones plugged into your computer when you started the terminal session and then you go and plug the headphones in."
"2657860","2665140"," When you try to actually play a sonification, it'll throw a little bit of a fit because it can't find the right audio output anymore. "
"2666480","2668860"," None of these are insurmountable issues."
"2668860","2674540"," Sometimes the worst case scenario for any of these bugs is clicking noise, which is a little bit of a nuisance."
"2674840","2679160"," Or hopefully none of you have to do this because this would make it very difficult. "
"2679320","2680000"," You'd lose your place."
"2680280","2682640"," But restarting the terminal session."
"2682960","2689580"," I don't want you to have to do that right now, but if you encounter these bugs in your own time, don't panic. "
"2690000","2692040"," It's not an insurmountable problem."
"2692620","2696420"," It's just a little bit of bugginess just because this is a little bit of a smaller package."
"2696420","2698980"," So just want to give you a heads up. "
"2699620","2701580"," Hopefully the helpers can help you in the chat."
"2701720","2705100"," If any of these problems come up, you might see them crop up in my own terminal."
"2705500","2709700"," But as I said, we have the sonifications all already saved. "
"2709900","2712180"," So one way or another, you will hear them."
"2712660","2714640"," On that note, let's get sonifying."
"2715540","2719920"," So I'm going to make an instance of the sauna series class. "
"2719920","2722320"," That's going to be our sonification object."
"2722320","2730180"," And because I am sonifying Philadelphia temperatures, I'm going to call this SONI underscore Philadelphia."
"2730900","2733500"," ""S-O-N-I line."""
"2733960","2734700"," Philadelphia."
"2734960","2739720"," ""P-H-I-L-A-D-E-L-P-H-I-A."""
"2739960","2742820"," SONI underscore Philadelphia equals. "
"2742920","2743980"," ""Space equals."""
"2743980","2747940"," And then I'm going to do SONI series."
"2748100","2752780"," Again, remembering that the S's in SONI and series are capitalized. "
"2753100","2757120"," ""S-O-N-I-S-E-R-I-E-S."""
"2757360","2763920"," So that's SONI series, capital S-O-N-I, capital S-E-R-I-E-S."
"2764380","2765440"," Open parenthesis. "
"2766020","2768240"," T-B-L."
"2768240","2776120"," So make a SONI series object from the data in our table, T-B-L, comma."
"2778100","2786040"," Remember again that we need to tell the SONI series class what our time and value columns are called. "
"2786400","2788700"," In our case, we've just made the time column."
"2788840","2790760"," That's going to be our time step column."
"2790760","2797840"," And then our value column, the thing that's going to change over time is going to be Philadelphia temp. "
"2798240","2800480"," So let's tell SONI series that now."
"2800920","2804160"," So we're going to do time underscore C-O-L."
"2804460","2807900"," ""T-I-M-E, line C-O-L."""
"2808380","2811760"," T-I-M-E underscore C-O-L, time call equals."
"2812540","2813040"," ""Equals."""
"2813600","2814940"," Open quotation mark. "
"2814960","2815240"," ""Tick."""
"2815840","2819060"," Time step, all one word, because that's what we called that column."
"2819060","2822160"," ""T-I-M-E-S-T-E-P."""
"2822940","2823800"," Close quotation marks."
"2824580","2825760"," Then add a comma."
"2825860","2826280"," Comma. "
"2826600","2827100"," Space."
"2827280","2827580"," ""Space."""
"2828000","2830320"," Val underscore call, V-A-L. "
"2830420","2833600"," ""V-A-L, line C-O-L."""
"2833780","2835300"," That's for value column."
"2836020","2836900"," Space equals. "
"2837200","2837660"," ""Equals."""
"2838060","2839720"," Or I guess not space."
"2840020","2841540"," We can do space here. "
"2841600","2843440"," ""Space equals space."""
"2843580","2845160"," That's probably the proper form."
"2845160","2848500"," And then that column is called Philadelphia. "
"2848740","2849860"," Don't forget your quotation marks."
"2850060","2850220"," ""Tick."""
"2850560","2851220"," Philadelphia. "
"2851400","2855740"," ""P-H-I-L-A-D-E-L-P-H-I-A."""
"2855960","2856960"," Underscore temp."
"2857060","2859100"," ""Line T-E-M-P."""
"2859480","2861600"," For temperature, close your quotation marks."
"2861780","2861920"," ""Tick."""
"2862500","2863900"," Close your parenthesis. "
"2863960","2864400"," Right paren."
"2864820","2865900"," And hit enter."
"2870540","2873780"," My goodness, I'm getting a Zoom audio alert now?"
"2874620","2875760"," ""Settings window."
"2877320","2878000"," Security."
"2878640","2880120"," Close closes the window."
"2880920","2881840"," Desktop windows."""
"2881940","2883920"," Can you hear me?"
"2885480","2886140"," Yes, we can."
"2886320","2886680"," Indeed."
"2887160","2889380"," Oh, my goodness. "
"2889560","2889780"," Wow."
"2889940","2892520"," We really can't win with the audio issues here."
"2892680","2892940"," All right. "
"2892940","2894260"," We will plow forward."
"2894440","2898220"," I got an audio alert saying that my audio device wasn't detected anymore."
"2898680","2900720"," I didn't even try to play anything yet. "
"2901060","2901600"," All right."
"2901640","2903180"," This is a rather long line of code."
"2903280","2905960"," So maybe if one of the helpers wants to paste that into the chat. "
"2905960","2908860"," This is a good line of code to become familiar with, though,"
"2908940","2911260"," because we're going to use it over and over."
"2911620","2914440"," Basically just changing the name of the sonification."
"2915020","2917320"," So we won't sonify Philadelphia all the time. "
"2917660","2921580"," And then also changing the name of the value column from Philadelphia temp"
"2921580","2924140"," to some other column that we might be interested in."
"2924800","2925120"," All right."
"2925240","2927740"," Next I'm going to sonify this thing. "
"2928380","2935420"," S-O-N-I line P-H-I-L-A-D-E-L-P-H-I-A."
"2935420","2939840"," So what I've done here is I've typed soni underscore Philadelphia again."
"2940100","2944720"," That's S-O-N-I underscore Philadelphia to call that object again. "
"2945300","2946340"," Then I'm going to hit dot."
"2947880","2949600"," It wants to do something else."
"2949700","2950640"," I don't want it to do that. "
"2951460","2953700"," And I'm going to do dot sonify."
"2953960","2957780"," That's S-O-N-I-F-Y."
"2959320","2961560"," I'm going to do open parenthesis, close parenthesis. "
"2963120","2964720"," And then that's it."
"2964720","2965720"," I'm going to hit enter."
"2965980","2968800"," So it's S-O-N-I underscore Philadelphia dot sonify. "
"2969160","2978580"," So make the sonification out of the SONI Philadelphia SONI series instance."
"2978800","2979880"," So make the sonification."
"2980400","2982080"," This isn't going to play the sound quite yet. "
"2983300","2984740"," So just hit enter."
"2984880","2987200"," It's now sort of done all of its pitch mapping."
"2987440","2988220"," It's ready to go. "
"2988360","2990980"," It's found how it's going to represent the sounds."
"2991480","2993720"," The last step is to play the thing."
"2993720","2997760"," I am not even going to, well, I'll try once to play it from terminal. "
"2999220","3002760"," I don't have the highest hopes, but we'll cross our fingers."
"3002920","3004200"," We have the audio file ready."
"3005180","3008320"," And I want you to keep in mind from last week that, remember,"
"3009800","3014300"," Astronify maps pitch to the value such that, by default,"
"3014640","3017360"," higher values are mapped to higher pitches. "
"3017800","3022160"," So what you should hear here is higher temperatures represented as"
"3022160","3026540"," higher pitches and lower temperatures represented as lower pitches."
"3027100","3028620"," I think the sonification is pretty fun."
"3029220","3032080"," My office mates tell me that they think it sounds like wind,"
"3032260","3033360"," which is not a bad thing. "
"3034080","3036080"," And the way we are going to play the sonification,"
"3036280","3039260"," you might recall from last week, is SONI, S-O-N-I."
"3039340","3040600"," S-O-N-I."
"3040980","3042300"," Underscore Philadelphia. "
"3042540","3048080"," ""Line P-H-I-L-A-D-E-L-P-H-I-A."""
"3048460","3049160"," Dot play."
"3052400","3054100"," Open parenthesis, close parenthesis. "
"3055660","3058260"," SONI underscore Philadelphia dot play."
"3058860","3062880"," If anyone wants to take bets over whether this is going to actually work on Zoom,"
"3062980","3063680"," please feel free."
"3063780","3064500"," Now is your chance. "
"3065120","3067000"," Hopefully it will work on your computer."
"3067220","3069760"," It works on my computer when I'm not on Zoom."
"3070080","3075560"," There just seems to be an ongoing disagreement going between Zoom and whatever"
"3075560","3078020"," terminal audio situation is going here. "
"3078020","3080100"," So I don't have the highest hopes."
"3089350","3089870"," Desktop."
"3091570","3096410"," ..."
"3097090","3098430"," ""in 21."""
"3099010","3099290"," All right."
"3099550","3100770"," I don't believe that that worked. "
"3101050","3102310"," Hopefully you can hear me again."
"3102510","3102830"," It did."
"3103470","3104390"," Oh, it did?"
"3104450","3104850"," It worked. "
"3105090","3106790"," It worked."
"3107330","3109870"," Can you redo it without your screen reader on?"
"3110770","3111290"," Yeah."
"3111430","3112090"," Oh, my goodness. "
"3112270","3114590"," I am absolutely astonished."
"3114590","3114850"," All right."
"3114890","3116110"," I'm going to turn off NVDA. "
"3116330","3120170"," I'm going to type that SONI Philadelphia again, dot play again."
"3120890","3122110"," I stopped it early."
"3122170","3123230"," So we didn't hear the whole thing. "
"3123590","3125990"," And we'll cross our fingers that it works a second time."
"3126110","3126310"," Wow."
"3126370","3127550"," I would have just lost that bet. "
"3127910","3128730"," ""Speech mode off."""
"3130910","3132670"," Do you know about the up button?"
"3136160","3138680"," You mean to the up button?"
"3139480","3139800"," Yeah."
"3139940","3142640"," You don't have to retype this stuff if you've already retyped,"
"3142720","3143500"," if you've already typed something. "
"3143740","3144180"," Yeah."
"3144380","3144800"," Yeah."
"3144800","3147460"," I could, but I want to, you know, I don't want to. "
"3148000","3148240"," Sorry."
"3148640","3149780"," Sorry to interrupt you."
"3149980","3150120"," Gotcha. "
"3150360","3150540"," Gotcha."
"3151520","3151860"," But, yeah."
"3152460","3152940"," Yeah. "
"3153300","3153520"," Okay."
"3153920","3154560"," Here we go."
"3154760","3156420"," Let's cross our fingers again. "
"3255800","3256600"," Okie dokie."
"3256960","3258740"," I'm hoping that went through."
"3259280","3261900"," And you might notice that's a rather long sonification. "
"3262220","3265160"," That's because we have a lot of data points there."
"3265700","3267380"," So it takes a long time."
"3267380","3268480"," Last week, actually,"
"3268600","3271420"," you might remember me changing the note spacing by doing,"
"3271440","3272540"," like, the dot note spacing. "
"3272900","3276320"," There I was slowing it down because we had relatively few data points."
"3276420","3277480"," There we had, like, 100."
"3277720","3279840"," Here we have over 9,000, I believe. "
"3280220","3282020"," We don't want to slow this down anymore."
"3282200","3285540"," This is already, I think, over a minute of sonified data."
"3286260","3287980"," So we definitely don't want to slow it down. "
"3288340","3291260"," You can play around with the note spacing and speed it up if you want."
"3291540","3293660"," I didn't think it worked very well sped up."
"3294020","3295400"," I think it was a little hard to interpret. "
"3295400","3299160"," But, you know, feel free to putter around with that if you would like."
"3300540","3305220"," The default note spacing is, I think, .01 seconds between each note."
"3305460","3308880"," So feel free to go wild and change that, just like we did last week,"
"3308880","3309520"," if you want to. "
"3310220","3312220"," There are a couple of things I want you to think about."
"3312520","3318400"," First, notice how you could hear those up and down cycles of the temperature"
"3318400","3323100"," going up and down and up and down at sort of regular intervals."
"3323100","3327140"," You are literally hearing the turn of the seasons. "
"3327400","3331420"," You're hearing years go by in the data as those moments of higher pitches"
"3331420","3335040"," are the miserably swampy Philadelphia summers,"
"3335420","3340200"," and the moments of lower pitches are the miserably cold Philadelphia winters."
"3340800","3342420"," I do actually really love Philadelphia."
"3342440","3343180"," Don't get me wrong. "
"3344040","3348000"," But so you're hearing the cycle of the seasons in the sonification."
"3348000","3353820"," That is one of the fastest non-visual overviews of the data"
"3353820","3358360"," to get that sort of sense of the shape that we can do."
"3358680","3359240"," Just think about it. "
"3359280","3363140"," If you didn't know Philadelphia was sort of a temperate place,"
"3363420","3366380"," saying you don't know whether it's the desert or Antarctica,"
"3366720","3368940"," where there's maybe not as much of a cycle of a season,"
"3369060","3371920"," all you have to do is play that, and you know immediately,"
"3372140","3374220"," ah, Philadelphia has seasons."
"3375260","3377440"," Another thing that you might want to notice from the data,"
"3377580","3380420"," something that might be adding to sort of that wind-like effect"
"3380420","3383820"," that we have going there, it's a little what I'm going to call wobbly."
"3384200","3388840"," It is not like a perfect wave-like pattern where it goes up and down"
"3388840","3394980"," and up and down perfectly like that sine wave that we made last tutorial. "
"3395420","3396940"," That's because this is real data,"
"3397320","3400500"," so you could get like an anomalously hot day in the winter"
"3400500","3402400"," and a nice cool day in the summer."
"3402400","3405940"," At least you could dream of a nice cool day in the Philadelphia summer."
"3406520","3408820"," So the data is not following a perfect trend,"
"3408820","3412780"," and I think that sort of contributes to, yeah, that spooky wind vibe. "
"3413780","3417780"," All right, so that's our first sonification of the day"
"3417780","3420600"," and your first sonification with real data."
"3421760","3424940"," And also, I'm not going to play it again now because it's rather long,"
"3424980","3427940"," but I totally encourage you if you want to play it again later,"
"3427940","3432440"," you can listen, maybe see if you can count all 15 years of our data in there,"
"3432560","3433460"," things like that."
"3433900","3437900"," But I think one of the best ways to learn more about this sonification"
"3437900","3441820"," is going to be to sonify something else and compare it. "
"3442160","3445060"," So let's dive right into our next sonification."
"3445460","3449480"," We are going to sonify the daily temperature in Delhi, India."
"3450000","3455000"," So let's make a new instance of the Soni Series class."
"3455000","3459500"," Actually, before I break into that, I just want to see do I have any questions"
"3459500","3463240"," because we've finally burst into the sonification scene."
"3463520","3465840"," So if there are questions, I'll address those now."
"3483770","3487210"," When you just played that sound and it repeated,"
"3488690","3493070"," does it repeat indefinitely or do you have control over that?"
"3494410","3496050"," Yeah, that's an excellent question. "
"3496350","3498050"," So it sounded like it was repeating,"
"3498050","3501650"," but actually those were just multiple years of data we have."
"3501770","3503270"," So it won't repeat indefinitely."
"3503490","3506370"," It will repeat for those 15 years of data we have. "
"3506490","3508690"," So there were 15 cycles there."
"3509130","3511430"," Now, I know this is rather a long sonification."
"3511930","3515630"," So if I didn't want to listen to it until the end, which we did this time,"
"3515690","3517090"," we listened to it until it stopped. "
"3517190","3518390"," So that stopped on its own."
"3518730","3519850"," That wasn't going to go on forever."
"3520690","3522490"," If I want to stop it early,"
"3522490","3527990"," I can type soni underscore Philadelphia dot stop, open parenthesis,"
"3528190","3530930"," close parenthesis, and the same way we did dot play. "
"3531430","3533910"," So stop and play are sort of parallel to each other."
"3534230","3535170"," I might do that later."
"3535610","3538510"," I should probably even add that to the curriculum because I don't think I wrote"
"3538510","3539090"," it down there. "
"3539330","3541530"," But yes, it is not indefinite."
"3541710","3545770"," It goes basically the time is determined by how many data points you have"
"3545770","3550550"," and then the duration of each note and then the spacing between each note."
"3550550","3554050"," We're using the default duration and spacing. "
"3554310","3557350"," So of the notes that Astronify gives us."
"3557510","3558970"," But again, you can play around with those."
"3559130","3561550"," Those will affect how long the sonification is. "
"3564350","3567550"," So yes, this is a rather long one, but it's not indefinite."
"3583110","3583470"," All right."
"3583530","3584630"," I hear some silence. "
"3584790","3587490"," So I'm going to turn NVDA's speech back on."
"3587750","3588350"," ""Speech mode beeps."
"3588590","3589530"," Speech mode talk."""
"3589930","3590410"," Excellent."
"3590630","3591970"," We are back in business."
"3591970","3596280"," And I'm going to make that sonification of the Delhi, India temperature. "
"3596970","3599330"," So I'm going to do Soni underscore Delhi."
"3599850","3603310"," ""S. S-O-N-I."""
"3603350","3607130"," And Delhi has, I guess I'm probably butchering the pronunciation,"
"3607470","3610150"," but it's like Delhi, so an H after the L."
"3610270","3612590"," So Soni, S-O-N-I underscore. "
"3612970","3618310"," ""Line D-E-L-H-O dot play."""
"3619090","3620890"," That O was a typo."
"3621070","3625530"," So that's S-O-N-I underscore D-E-L-H-I. "
"3626410","3627550"," Space equals."
"3627710","3628710"," ""Space equals."
"3629070","3629430"," Space."""
"3629610","3633570"," And we're going to make this, again, an instance of our Soni series class."
"3634090","3636870"," So that's capital S-O-N-I."
"3637130","3638090"," ""O-N-I."""
"3638350","3639030"," Series."
"3639470","3640370"," Capital S again."
"3640690","3643570"," ""S-E-R-I-E-S."""
"3643570","3648710"," So Soni underscore Delhi equals Soni series with capital S's."
"3649050","3650330"," Open parenthesis."
"3651290","3652350"," T-B-L. "
"3652650","3653910"," ""T-B-L."""
"3654790","3655550"," Comma."
"3655810","3656170"," ""Comma."""
"3656450","3660470"," So again, make a Sona series object from the table T-B-L."
"3660930","3661290"," Space."
"3661490","3661930"," ""Space."""
"3662470","3664410"," Time underscore call."
"3664590","3666710"," So call C-O-L like column."
"3666950","3668550"," ""T-I-M-E."""
"3668810","3670570"," Underscore call like column."
"3670830","3673070"," ""Line C-O-L."""
"3673750","3679370"," So time underscore call equals time step in quotation marks just like last time. "
"3679490","3683330"," So our time column is again that column that we made that we called time step."
"3683550","3688530"," ""Equals T-I-M-E-S-T-E-P."""
"3689030","3689990"," Quotation mark. "
"3690070","3690710"," Tick."
"3690790","3691470"," Or tick."
"3692230","3692870"," Comma. "
"3692930","3693370"," ""Comma."""
"3693670","3694090"," Space."
"3694230","3694590"," ""Space."""
"3694950","3697050"," Val call for the value column."
"3697330","3697950"," V-A-L."
"3698030","3699030"," ""V-A-L."""
"3699410","3701130"," Underscore call C-O-L."
"3701230","3702970"," ""Line C-O-L."""
"3702970","3704090"," Equals. "
"3704110","3704550"," ""Equals."""
"3705030","3706370"," Open quotation."
"3706610","3706890"," ""Tick."""
"3707130","3711150"," And then the Delhi temperature column is called Delhi underscore temp."
"3711490","3713810"," ""D-E-L-H-I."""
"3713950","3715070"," Underscore temp. "
"3715270","3717530"," ""Line T-E-M-P."""
"3717830","3719690"," And then close your quotation marks."
"3720310","3721570"," Close your parenthesis. "
"3721830","3722070"," ""Right paren."""
"3722070","3725130"," So to summarize, that is SONI with an I."
"3725250","3725910"," S-O-N-I."
"3726130","3726930"," Underscore Delhi. "
"3727530","3728150"," Equals."
"3728250","3730750"," SONI series with those capital S's."
"3731090","3732050"," Open parenthesis. "
"3732290","3733030"," T-B-L."
"3733690","3734310"," Comma."
"3734330","3738470"," Time underscore C-O-L equals quotation marks time step. "
"3738710","3739650"," Close quotation marks."
"3740130","3740610"," Comma."
"3740770","3745650"," Val underscore call equals open quotation marks Delhi underscore temp. "
"3745890","3746810"," Close quotation marks."
"3746970","3747730"," Close parenthesis."
"3748250","3751310"," So make a SONI series a SONIFICATION object. "
"3751310","3752570"," Call it SONI Delhi."
"3752990","3758370"," From the table T-B-L, call the time column time step."
"3758530","3761710"," And the value column is the daily temperature in Delhi, India. "
"3762130","3762530"," Hit enter."
"3762770","3763430"," ""In 23."""
"3763990","3764750"," Good to go. "
"3765090","3767490"," And then these next two lines should hopefully be familiar."
"3767730","3769530"," It's going to be SONI underscore Delhi."
"3769990","3771430"," ""S-O-N-I."""
"3771710","3772710"," Underscore Delhi."
"3772870","3775310"," ""Line D-E-L-H-I."""
"3775730","3776330"," Dot SONIFY. "
"3777090","3779990"," ""Dot S-O-N-I-G-Y."""
"3779990","3781450"," Ooh, not G."
"3781630","3783330"," Y-G-F-Y."
"3784030","3786430"," SONIFY, not SONIGUY. "
"3787610","3788410"," That's not it."
"3788530","3789610"," ""Left right paren."""
"3789750","3791670"," And don't forget those parenthesis at the end. "
"3791790","3794270"," So again, this is just going to actually SONIFY our data."
"3794550","3798930"," So map things to pitch, you know, map the values to the pitches the way we want."
"3799710","3800490"," ""In 24."""
"3801070","3804310"," And then SONI underscore Delhi dot play."
"3804310","3805810"," ""S-O-N-I."
"3806610","3809270"," Line D-E-L-H-I. "
"3809970","3811870"," Dot P-L-A-Y."""
"3812210","3814910"," And again, don't forget those parenthesis, open and close."
"3815010","3815990"," ""Left right paren"""
"3816290","3820350"," Because this is, you know, a function we're calling, but we're not entering any parameters."
"3820550","3822450"," So we just leave some empty parenthesis there."
"3823030","3826390"," And we will again cross our fingers that this works. "
"3826630","3827410"," And we'll hit go."
"3827490","3829430"," And again, this is going to be a rather long one."
"3830470","3831430"," Pile warning. "
"3832250","3833570"," Speech mode off."
"3926190","3927270"," All righty."
"3927650","3928570"," Pretty cool, huh?"
"3928950","3932590"," So I noticed a couple of things about that Delhi temperature sonification. "
"3933150","3936110"," First, I noticed that there was, like, less noisiness."
"3936490","3939830"," It seemed, what I mean by that, like there was less wavering."
"3939890","3941730"," So it seemed more of a smooth trend. "
"3942130","3947730"," So maybe Delhi is less likely to have that random, like, hot winter day that Philadelphia could have."
"3947730","3953990"," It also sounded to me like there is more variation between, you know, the hottest and coldest days."
"3954390","3965150"," But one of the things I noticed is that, like, on average, the pitch, like the average pitch of that sonification was pretty similar to the average pitch of the Philadelphia sonification. "
"3966070","3974030"," And I don't, I've never been to India, but I kind of expected Delhi, India to be a lot hotter on average than Philadelphia."
"3974030","3989730"," And thus I would expect, naively, the average pitch of our sonification, knowing that higher temperatures are represented by higher pitches, I would expect the pitch of our sonification to be higher on average."
"3990030","3996090"," I'm going to check that because, you know, I don't know for certain whether maybe Delhi is actually really cold. "
"3996430","3999070"," So we've already done this for Philadelphia."
"3999310","4002890"," And this is one of the reasons why I recommended you do this before you sonify something."
"4002890","4007330"," Now I have to go back and check the average temperature in Delhi, India. "
"4009150","4012250"," And I'm going to check this using the data frame."
"4012430","4019810"," So our data frame DF still exists in this IPython session, even though we've been using TBL, or tables, since."
"4020250","4025510"," That fromPandas function, not going to destroy our nice data frame, fortunately. "
"4025510","4035970"," And as I mentioned before, the syntax, like the way we access AstroPy tables is like just different enough from Pandas data frames to be inconvenient."
"4036690","4043030"," And frankly, unless you intend to be an astronomer, you don't need to learn how to deal with AstroPy tables."
"4043490","4047610"," I think sometimes even astronomers don't know how to deal with AstroPy tables. "
"4047610","4054310"," So let's work. And the data in our data frame is the same as the one in our AstroPy table."
"4054450","4056170"," So let's work with the data frame. "
"4056550","4062550"," So I want to test the average temperature in Delhi, India."
"4062670","4063730"," So that's going to be DF."
"4064990","4066670"," Oh, I got to turn my speech back on. "
"4067150","4068830"," ""Speech mode beep. Speech mode talk."""
"4069030","4070230"," Got to remember to do that. "
"4070230","4071450"," Okay, so that's DF."
"4072730","4074190"," Dot Delhi underscore temp."
"4074350","4079670"," ""Dot D-E-L-H-I line T-E-M-P."""
"4080270","4081010"," Dot."
"4081210","4081450"," ""Dot."""
"4081990","4083130"," Mean for average. "
"4083310","4087030"," ""M-E-A-N left paren, right paren."""
"4087270","4092230"," That's DF dot Delhi underscore temp dot mean, open and close parenthesis."
"4093110","4101189"," ""Out 25, 76.96521316783594 in 26."""
"4101430","4120609"," All right, so that's like what almost 77 degrees Fahrenheit on average and I recall that the average temperature in Philadelphia was like 56 degrees Fahrenheit so this is about 20 degrees hotter on average in Philadelphia so it's sure like on average a lot hotter."
"4120609","4132930"," Let's hear maybe like what the minimum temperature in that Delhi, India column temperature column is so that's going to be DF dot Delhi underscore temp dot mean, open and close parenthesis."
"4133290","4135370"," ""F-G.""Whoops, that's not correct."
"4135450","4141689"," ""G-F-D-F"" Dot Delhi underscore temp.""Dot D-E-L-H-I line."""
"4142390","4150189"," Okay, sorry, checking on the guide dog heard a suspicious noise didn't like it."
"4150450","4151990"," ""T-E-M-P."""
"4152430","4158990"," DF dot Delhi underscore temp dot min. Dot M-I-N. Open and close parenthesis."
"4158990","4172890"," ""Left parent right paren out 26 43.9 in 27. ""All right, so the coldest temperature we have recorded for Delhi is 43.9 degrees Fahrenheit."
"4172890","4192510"," And I think it was what like 12 ish for Philadelphia so it is never getting as cold in Delhi as it gets in. Well, I mean, some days it'll, but like it never gets as cold as the coldest temperature in Philadelphia, and that is not immediately obvious from the sonification."
"4193410","4201550"," What gives? Well, what is happening is we are creating individual soni series objects for each of our sonifications."
"4202350","4212550"," And in order to make a sonification that sounds nice, Astronafy maps and scales. Each of these sonifications individually. What do I mean by this?"
"4212550","4239770"," Well, they map the values of our temperatures to pitches independently of each other. So a note that we hear in the Delhi sonification is not even if it's the same like pitch, it's not representing the same temperature that we hear in the Philadelphia sonification, because the pitch mapping is different, because the scaling is different by default. "
